101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.126000		0.740000		-0.185045
0.127000		0.740000		-0.184509
0.128000		0.740000		-0.183993
0.129000		0.740000		-0.183498
0.130000		0.740000		-0.183023
0.131000		0.740000		-0.182567
0.132000		0.740000		-0.182131
0.133000		0.740000		-0.181715
0.134000		0.740000		-0.181317
0.135000		0.740000		-0.180938
0.136000		0.740000		-0.180577
0.137000		0.740000		-0.180235
0.138000		0.740000		-0.179910
0.139000		0.740000		-0.179603
0.140000		0.740000		-0.179313
0.141000		0.740000		-0.179040
0.142000		0.740000		-0.178783
0.143000		0.740000		-0.178543
0.144000		0.740000		-0.178319
0.145000		0.740000		-0.178110
0.146000		0.740000		-0.177917
0.147000		0.740000		-0.177739
0.148000		0.740000		-0.177575
0.149000		0.740000		-0.177426
0.150000		0.740000		-0.177291
0.151000		0.740000		-0.177170
0.152000		0.740000		-0.177063
0.153000		0.740000		-0.176969
0.154000		0.740000		-0.176887
0.155000		0.740000		-0.176819
0.156000		0.740000		-0.176762
0.157000		0.740000		-0.176718
0.158000		0.740000		-0.176686
0.159000		0.740000		-0.176665
0.160000		0.740000		-0.176655
0.161000		0.740000		-0.176656
0.162000		0.740000		-0.176668
0.163000		0.740000		-0.176690
0.164000		0.740000		-0.176723
0.165000		0.740000		-0.176765
0.166000		0.740000		-0.176817
0.167000		0.740000		-0.176878
0.168000		0.740000		-0.176948
0.169000		0.740000		-0.177027
0.170000		0.740000		-0.177115
0.171000		0.740000		-0.177211
0.172000		0.740000		-0.177315
0.173000		0.740000		-0.177427
0.174000		0.740000		-0.177546
0.175000		0.740000		-0.177673
0.176000		0.740000		-0.177808
0.177000		0.740000		-0.177949
0.178000		0.740000		-0.178096
0.179000		0.740000		-0.178251
0.180000		0.740000		-0.178411
0.181000		0.740000		-0.178578
0.182000		0.740000		-0.178750
0.183000		0.740000		-0.178928
0.184000		0.740000		-0.179112
0.185000		0.740000		-0.179301
0.186000		0.740000		-0.179495
0.187000		0.740000		-0.179694
0.188000		0.740000		-0.179897
0.189000		0.740000		-0.180105
0.190000		0.740000		-0.180318
0.191000		0.740000		-0.180534
0.192000		0.740000		-0.180755
0.193000		0.740000		-0.180979
0.194000		0.740000		-0.181207
0.195000		0.740000		-0.181438
0.196000		0.740000		-0.181673
0.197000		0.740000		-0.181911
0.198000		0.740000		-0.182152
0.199000		0.740000		-0.182396
0.200000		0.740000		-0.182642
0.100000		0.750000		-0.207497
0.101000		0.750000		-0.206355
0.102000		0.750000		-0.205236
0.103000		0.750000		-0.204141
0.104000		0.750000		-0.203069
0.105000		0.750000		-0.202020
0.106000		0.750000		-0.200995
0.107000		0.750000		-0.199994
0.108000		0.750000		-0.199016
0.109000		0.750000		-0.198061
0.110000		0.750000		-0.197130
0.111000		0.750000		-0.196223
0.112000		0.750000		-0.195339
0.113000		0.750000		-0.194479
0.114000		0.750000		-0.193642
0.115000		0.750000		-0.192828
0.116000		0.750000		-0.192037
0.117000		0.750000		-0.191270
0.118000		0.750000		-0.190525
0.119000		0.750000		-0.189803
0.120000		0.750000		-0.189104
0.121000		0.750000		-0.188427
0.122000		0.750000		-0.187772
0.123000		0.750000		-0.187140
0.124000		0.750000		-0.186529
0.125000		0.750000		-0.185940
0.126000		0.750000		-0.185372
0.127000		0.750000		-0.184825
0.128000		0.750000		-0.184299
0.129000		0.750000		-0.183794
0.130000		0.750000		-0.183309
0.131000		0.750000		-0.182845
0.132000		0.750000		-0.182400
0.133000		0.750000		-0.181974
0.134000		0.750000		-0.181568
0.135000		0.750000		-0.181181
0.136000		0.750000		-0.180813
0.137000		0.750000		-0.180463
0.138000		0.750000		-0.180131
0.139000		0.750000		-0.179817
0.140000		0.750000		-0.179520
0.141000		0.750000		-0.179240
0.142000		0.750000		-0.178978
0.143000		0.750000		-0.178732
0.144000		0.750000		-0.178502
0.145000		0.750000		-0.178288
0.146000		0.750000		-0.178089
0.147000		0.750000		-0.177906
0.148000		0.750000		-0.177738
0.149000		0.750000		-0.177585
0.150000		0.750000		-0.177446
0.151000		0.750000		-0.177321
0.152000		0.750000		-0.177210
0.153000		0.750000		-0.177113
0.154000		0.750000		-0.177028
0.155000		0.750000		-0.176957
0.156000		0.750000		-0.176898
0.157000		0.750000		-0.176852
0.158000		0.750000		-0.176817
0.159000		0.750000		-0.176794
0.160000		0.750000		-0.176783
0.161000		0.750000		-0.176783
0.162000		0.750000		-0.176794
0.163000		0.750000		-0.176815
0.164000		0.750000		-0.176847
0.165000		0.750000		-0.176889
0.166000		0.750000		-0.176940
0.167000		0.750000		-0.177002
0.168000		0.750000		-0.177072
0.169000		0.750000		-0.177152
0.170000		0.750000		-0.177240
0.171000		0.750000		-0.177337
0.172000		0.750000		-0.177443
0.173000		0.750000		-0.177556
0.174000		0.750000		-0.177677
0.175000		0.750000		-0.177806
0.176000		0.750000		-0.177942
0.177000		0.750000		-0.178085
0.178000		0.750000		-0.178235
0.179000		0.750000		-0.178392
0.180000		0.750000		-0.178555
0.181000		0.750000		-0.178725
0.182000		0.750000		-0.178901
0.183000		0.750000		-0.179082
0.184000		0.750000		-0.179269
0.185000		0.750000		-0.179462
0.186000		0.750000		-0.179660
0.187000		0.750000		-0.179862
0.188000		0.750000		-0.180070
0.189000		0.750000		-0.180282
0.190000		0.750000		-0.180499
0.191000		0.750000		-0.180720
0.192000		0.750000		-0.180946
0.193000		0.750000		-0.181175
0.194000		0.750000		-0.181408
0.195000		0.750000		-0.181645
0.196000		0.750000		-0.181885
0.197000		0.750000		-0.182128
0.198000		0.750000		-0.182375
0.199000		0.750000		-0.182624
0.200000		0.750000		-0.182877
0.100000		0.760000		-0.208346
0.101000		0.760000		-0.207178
0.102000		0.760000		-0.206034
0.103000		0.760000		-0.204915
0.104000		0.760000		-0.203819
0.105000		0.760000		-0.202748
0.106000		0.760000		-0.201700
0.107000		0.760000		-0.200677
0.108000		0.760000		-0.199678
0.109000		0.760000		-0.198703
0.110000		0.760000		-0.197752
0.111000		0.760000		-0.196826
0.112000		0.760000		-0.195923
0.113000		0.760000		-0.195044
0.114000		0.760000		-0.194189
0.115000		0.760000		-0.193358
0.116000		0.760000		-0.192550
0.117000		0.760000		-0.191766
0.118000		0.760000		-0.191005
0.119000		0.760000		-0.190267
0.120000		0.760000		-0.189553
0.121000		0.760000		-0.188861
0.122000		0.760000		-0.188192
0.123000		0.760000		-0.187545
0.124000		0.760000		-0.186920
0.125000		0.760000		-0.186318
0.126000		0.760000		-0.185737
0.127000		0.760000		-0.185178
0.128000		0.760000		-0.184639
0.129000		0.760000		-0.184122
0.130000		0.760000		-0.183626
0.131000		0.760000		-0.183150
0.132000		0.760000		-0.182694
0.133000		0.760000		-0.182259
0.134000		0.760000		-0.181842
0.135000		0.760000		-0.181446
0.136000		0.760000		-0.181068
0.137000		0.760000		-0.180708
0.138000		0.760000		-0.180368
0.139000		0.760000		-0.180045
0.140000		0.760000		-0.179740
0.141000		0.760000		-0.179453
0.142000		0.760000		-0.179182
0.143000		0.760000		-0.178929
0.144000		0.760000		-0.178692
0.145000		0.760000		-0.178471
0.146000		0.760000		-0.178267
0.147000		0.760000		-0.178078
0.148000		0.760000		-0.177904
0.149000		0.760000		-0.177745
0.150000		0.760000		-0.177601
0.151000		0.760000		-0.177471
0.152000		0.760000		-0.177356
0.153000		0.760000		-0.177254
0.154000		0.760000		-0.177165
0.155000		0.760000		-0.177090
0.156000		0.760000		-0.177028
0.157000		0.760000		-0.176978
0.158000		0.760000		-0.176941
0.159000		0.760000		-0.176915
0.160000		0.760000		-0.176902
0.161000		0.760000		-0.176899
0.162000		0.760000		-0.176908
0.163000		0.760000		-0.176928
0.164000		0.760000		-0.176958
0.165000		0.760000		-0.176999
0.166000		0.760000		-0.177050
0.167000		0.760000		-0.177110
0.168000		0.760000		-0.177181
0.169000		0.760000		-0.177260
0.170000		0.760000		-0.177349
0.171000		0.760000		-0.177446
0.172000		0.760000		-0.177552
0.173000		0.760000		-0.177666
0.174000		0.760000		-0.177788
0.175000		0.760000		-0.177918
0.176000		0.760000		-0.178055
0.177000		0.760000		-0.178200
0.178000		0.760000		-0.178352
0.179000		0.760000		-0.178511
0.180000		0.760000		-0.178677
0.181000		0.760000		-0.178849
0.182000		0.760000		-0.179027
0.183000		0.760000		-0.179211
0.184000		0.760000		-0.179402
0.185000		0.760000		-0.179597
0.186000		0.760000		-0.179799
0.187000		0.760000		-0.180005
0.188000		0.760000		-0.180217
0.189000		0.760000		-0.180433
0.190000		0.760000		-0.180654
0.191000		0.760000		-0.180879
0.192000		0.760000		-0.181109
0.193000		0.760000		-0.181343
0.194000		0.760000		-0.181581
0.195000		0.760000		-0.181822
0.196000		0.760000		-0.182068
0.197000		0.760000		-0.182316
0.198000		0.760000		-0.182568
0.199000		0.760000		-0.182823
0.200000		0.760000		-0.183081
0.100000		0.770000		-0.209312
0.101000		0.770000		-0.208114
0.102000		0.770000		-0.206941
0.103000		0.770000		-0.205793
0.104000		0.770000		-0.204670
0.105000		0.770000		-0.203571
0.106000		0.770000		-0.202498
0.107000		0.770000		-0.201450
0.108000		0.770000		-0.200426
0.109000		0.770000		-0.199427
0.110000		0.770000		-0.198453
0.111000		0.770000		-0.197503
0.112000		0.770000		-0.196578
0.113000		0.770000		-0.195678
0.114000		0.770000		-0.194802
0.115000		0.770000		-0.193950
0.116000		0.770000		-0.193123
0.117000		0.770000		-0.192319
0.118000		0.770000		-0.191539
0.119000		0.770000		-0.190783
0.120000		0.770000		-0.190051
0.121000		0.770000		-0.189342
0.122000		0.770000		-0.188655
0.123000		0.770000		-0.187992
0.124000		0.770000		-0.187352
0.125000		0.770000		-0.186733
0.126000		0.770000		-0.186138
0.127000		0.770000		-0.185563
0.128000		0.770000		-0.185011
0.129000		0.770000		-0.184480
0.130000		0.770000		-0.183970
0.131000		0.770000		-0.183482
0.132000		0.770000		-0.183013
0.133000		0.770000		-0.182565
0.134000		0.770000		-0.182137
0.135000		0.770000		-0.181729
0.136000		0.770000		-0.181340
0.137000		0.770000		-0.180970
0.138000		0.770000		-0.180618
0.139000		0.770000		-0.180286
0.140000		0.770000		-0.179971
0.141000		0.770000		-0.179674
0.142000		0.770000		-0.179395
0.143000		0.770000		-0.179133
0.144000		0.770000		-0.178888
0.145000		0.770000		-0.178660
0.146000		0.770000		-0.178447
0.147000		0.770000		-0.178251
0.148000		0.770000		-0.178070
0.149000		0.770000		-0.177905
0.150000		0.770000		-0.177754
0.151000		0.770000		-0.177619
0.152000		0.770000		-0.177497
0.153000		0.770000		-0.177390
0.154000		0.770000		-0.177297
0.155000		0.770000		-0.177217
0.156000		0.770000		-0.177150
0.157000		0.770000		-0.177096
0.158000		0.770000		-0.177055
0.159000		0.770000		-0.177026
0.160000		0.770000		-0.177009
0.161000		0.770000		-0.177004
0.162000		0.770000		-0.177010
0.163000		0.770000		-0.177027
0.164000		0.770000		-0.177055
0.165000		0.770000		-0.177094
0.166000		0.770000		-0.177143
0.167000		0.770000		-0.177203
0.168000		0.770000		-0.177272
0.169000		0.770000		-0.177350
0.170000		0.770000		-0.177438
0.171000		0.770000		-0.177535
0.172000		0.770000		-0.177641
0.173000		0.770000		-0.177755
0.174000		0.770000		-0.177878
0.175000		0.770000		-0.178008
0.176000		0.770000		-0.178147
0.177000		0.770000		-0.178293
0.178000		0.770000		-0.178446
0.179000		0.770000		-0.178607
0.180000		0.770000		-0.178774
0.181000		0.770000		-0.178948
0.182000		0.770000		-0.179129
0.183000		0.770000		-0.179315
0.184000		0.770000		-0.179508
0.185000		0.770000		-0.179707
0.186000		0.770000		-0.179911
0.187000		0.770000		-0.180121
0.188000		0.770000		-0.180336
0.189000		0.770000		-0.180556
0.190000		0.770000		-0.180780
0.191000		0.770000		-0.181010
0.192000		0.770000		-0.181244
0.193000		0.770000		-0.181482
0.194000		0.770000		-0.181724
0.195000		0.770000		-0.181971
0.196000		0.770000		-0.182221
0.197000		0.770000		-0.182474
0.198000		0.770000		-0.182731
0.199000		0.770000		-0.182992
0.200000		0.770000		-0.183255
0.100000		0.780000		-0.210391
0.101000		0.780000		-0.209158
0.102000		0.780000		-0.207952
0.103000		0.780000		-0.206772
0.104000		0.780000		-0.205617
0.105000		0.780000		-0.204488
0.106000		0.780000		-0.203385
0.107000		0.780000		-0.202307
0.108000		0.780000		-0.201255
0.109000		0.780000		-0.200229
0.110000		0.780000		-0.199228
0.111000		0.780000		-0.198253
0.112000		0.780000		-0.197302
0.113000		0.780000		-0.196377
0.114000		0.780000		-0.195477
0.115000		0.780000		-0.194602
0.116000		0.780000		-0.193752
0.117000		0.780000		-0.192926
0.118000		0.780000		-0.192125
0.119000		0.780000		-0.191348
0.120000		0.780000		-0.190595
0.121000		0.780000		-0.189866
0.122000		0.780000		-0.189160
0.123000		0.780000		-0.188478
0.124000		0.780000		-0.187819
0.125000		0.780000		-0.187184
0.126000		0.780000		-0.186570
0.127000		0.780000		-0.185980
0.128000		0.780000		-0.185411
0.129000		0.780000		-0.184864
0.130000		0.780000		-0.184339
0.131000		0.780000		-0.183835
0.132000		0.780000		-0.183353
0.133000		0.780000		-0.182891
0.134000		0.780000		-0.182449
0.135000		0.780000		-0.182027
0.136000		0.780000		-0.181626
0.137000		0.780000		-0.181243
0.138000		0.780000		-0.180880
0.139000		0.780000		-0.180536
0.140000		0.780000		-0.180211
0.141000		0.780000		-0.179903
0.142000		0.780000		-0.179614
0.143000		0.780000		-0.179342
0.144000		0.780000		-0.179087
0.145000		0.780000		-0.178850
0.146000		0.780000		-0.178628
0.147000		0.780000		-0.178424
0.148000		0.780000		-0.178235
0.149000		0.780000		-0.178062
0.150000		0.780000		-0.177904
0.151000		0.780000		-0.177761
0.152000		0.780000		-0.177633
0.153000		0.780000		-0.177520
0.154000		0.780000		-0.177421
0.155000		0.780000		-0.177335
0.156000		0.780000		-0.177263
0.157000		0.780000		-0.177204
0.158000		0.780000		-0.177158
0.159000		0.780000		-0.177125
0.160000		0.780000		-0.177103
0.161000		0.780000		-0.177094
0.162000		0.780000		-0.177097
0.163000		0.780000		-0.177111
0.164000		0.780000		-0.177137
0.165000		0.780000		-0.177173
0.166000		0.780000		-0.177220
0.167000		0.780000		-0.177277
0.168000		0.780000		-0.177344
0.169000		0.780000		-0.177422
0.170000		0.780000		-0.177508
0.171000		0.780000		-0.177604
0.172000		0.780000		-0.177709
0.173000		0.780000		-0.177823
0.174000		0.780000		-0.177946
0.175000		0.780000		-0.178076
0.176000		0.780000		-0.178215
0.177000		0.780000		-0.178362
0.178000		0.780000		-0.178516
0.179000		0.780000		-0.178678
0.180000		0.780000		-0.178846
0.181000		0.780000		-0.179022
0.182000		0.780000		-0.179204
0.183000		0.780000		-0.179393
0.184000		0.780000		-0.179588
0.185000		0.780000		-0.179789
0.186000		0.780000		-0.179996
0.187000		0.780000		-0.180209
0.188000		0.780000		-0.180427
0.189000		0.780000		-0.180650
0.190000		0.780000		-0.180878
0.191000		0.780000		-0.181111
0.192000		0.780000		-0.181349
0.193000		0.780000		-0.181592
0.194000		0.780000		-0.181838
0.195000		0.780000		-0.182089
0.196000		0.780000		-0.182343
0.197000		0.780000		-0.182602
0.198000		0.780000		-0.182864
0.199000		0.780000		-0.183129
0.200000		0.780000		-0.183398
0.100000		0.790000		-0.211578
0.101000		0.790000		-0.210307
0.102000		0.790000		-0.209063
0.103000		0.790000		-0.207846
0.104000		0.790000		-0.206656
0.105000		0.790000		-0.205492
0.106000		0.790000		-0.204355
0.107000		0.790000		-0.203245
0.108000		0.790000		-0.202162
0.109000		0.790000		-0.201104
0.110000		0.790000		-0.200073
0.111000		0.790000		-0.199068
0.112000		0.790000		-0.198090
0.113000		0.790000		-0.197137
0.114000		0.790000		-0.196210
0.115000		0.790000		-0.195308
0.116000		0.790000		-0.194433
0.117000		0.790000		-0.193582
0.118000		0.790000		-0.192756
0.119000		0.790000		-0.191956
0.120000		0.790000		-0.191180
0.121000		0.790000		-0.190429
0.122000		0.790000		-0.189702
0.123000		0.790000		-0.188999
0.124000		0.790000		-0.188319
0.125000		0.790000		-0.187664
0.126000		0.790000		-0.187031
0.127000		0.790000		-0.186422
0.128000		0.790000		-0.185835
0.129000		0.790000		-0.185270
0.130000		0.790000		-0.184728
0.131000		0.790000		-0.184208
0.132000		0.790000		-0.183709
0.133000		0.790000		-0.183231
0.134000		0.790000		-0.182774
0.135000		0.790000		-0.182338
0.136000		0.790000		-0.181922
0.137000		0.790000		-0.181526
0.138000		0.790000		-0.181150
0.139000		0.790000		-0.180793
0.140000		0.790000		-0.180455
0.141000		0.790000		-0.180136
0.142000		0.790000		-0.179835
0.143000		0.790000		-0.179551
0.144000		0.790000		-0.179286
0.145000		0.790000		-0.179038
0.146000		0.790000		-0.178807
0.147000		0.790000		-0.178593
0.148000		0.790000		-0.178395
0.149000		0.790000		-0.178213
0.150000		0.790000		-0.178047
0.151000		0.790000		-0.177897
0.152000		0.790000		-0.177761
0.153000		0.790000		-0.177640
0.154000		0.790000		-0.177534
0.155000		0.790000		-0.177442
0.156000		0.790000		-0.177364
0.157000		0.790000		-0.177299
0.158000		0.790000		-0.177247
0.159000		0.790000		-0.177209
0.160000		0.790000		-0.177183
0.161000		0.790000		-0.177169
0.162000		0.790000		-0.177168
0.163000		0.790000		-0.177178
0.164000		0.790000		-0.177200
0.165000		0.790000		-0.177233
0.166000		0.790000		-0.177277
0.167000		0.790000		-0.177332
0.168000		0.790000		-0.177397
0.169000		0.790000		-0.177472
0.170000		0.790000		-0.177557
0.171000		0.790000		-0.177651
0.172000		0.790000		-0.177755
0.173000		0.790000		-0.177868
0.174000		0.790000		-0.177990
0.175000		0.790000		-0.178120
0.176000		0.790000		-0.178259
0.177000		0.790000		-0.178406
0.178000		0.790000		-0.178561
0.179000		0.790000		-0.178723
0.180000		0.790000		-0.178893
0.181000		0.790000		-0.179069
0.182000		0.790000		-0.179253
0.183000		0.790000		-0.179444
0.184000		0.790000		-0.179640
0.185000		0.790000		-0.179844
0.186000		0.790000		-0.180053
0.187000		0.790000		-0.180268
0.188000		0.790000		-0.180489
0.189000		0.790000		-0.180715
0.190000		0.790000		-0.180947
0.191000		0.790000		-0.181183
0.192000		0.790000		-0.181424
0.193000		0.790000		-0.181671
0.194000		0.790000		-0.181921
0.195000		0.790000		-0.182176
0.196000		0.790000		-0.182435
0.197000		0.790000		-0.182698
0.198000		0.790000		-0.182965
0.199000		0.790000		-0.183235
0.200000		0.790000		-0.183509
0.100000		0.800000		-0.212867
0.101000		0.800000		-0.211553
0.102000		0.800000		-0.210267
0.103000		0.800000		-0.209010
0.104000		0.800000		-0.207780
0.105000		0.800000		-0.206578
0.106000		0.800000		-0.205404
0.107000		0.800000		-0.204257
0.108000		0.800000		-0.203138
0.109000		0.800000		-0.202046
0.110000		0.800000		-0.200982
0.111000		0.800000		-0.199945
0.112000		0.800000		-0.198934
0.113000		0.800000		-0.197951
0.114000		0.800000		-0.196994
0.115000		0.800000		-0.196063
0.116000		0.800000		-0.195159
0.117000		0.800000		-0.194281
0.118000		0.800000		-0.193428
0.119000		0.800000		-0.192602
0.120000		0.800000		-0.191801
0.121000		0.800000		-0.191025
0.122000		0.800000		-0.190274
0.123000		0.800000		-0.189548
0.124000		0.800000		-0.188846
0.125000		0.800000		-0.188168
0.126000		0.800000		-0.187514
0.127000		0.800000		-0.186884
0.128000		0.800000		-0.186277
0.129000		0.800000		-0.185693
0.130000		0.800000		-0.185132
0.131000		0.800000		-0.184593
0.132000		0.800000		-0.184077
0.133000		0.800000		-0.183582
0.134000		0.800000		-0.183108
0.135000		0.800000		-0.182656
0.136000		0.800000		-0.182225
0.137000		0.800000		-0.181814
0.138000		0.800000		-0.181423
0.139000		0.800000		-0.181051
0.140000		0.800000		-0.180700
0.141000		0.800000		-0.180367
0.142000		0.800000		-0.180054
0.143000		0.800000		-0.179758
0.144000		0.800000		-0.179481
0.145000		0.800000		-0.179222
0.146000		0.800000		-0.178980
0.147000		0.800000		-0.178755
