101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.200000		0.230000		237.391272
0.100000		0.240000		30.830205
0.101000		0.240000		31.377020
0.102000		0.240000		31.937144
0.103000		0.240000		32.511055
0.104000		0.240000		33.099236
0.105000		0.240000		33.702175
0.106000		0.240000		34.320365
0.107000		0.240000		34.954302
0.108000		0.240000		35.604488
0.109000		0.240000		36.271430
0.110000		0.240000		36.955637
0.111000		0.240000		37.657627
0.112000		0.240000		38.377918
0.113000		0.240000		39.117038
0.114000		0.240000		39.875514
0.115000		0.240000		40.653881
0.116000		0.240000		41.452680
0.117000		0.240000		42.272452
0.118000		0.240000		43.113747
0.119000		0.240000		43.977116
0.120000		0.240000		44.863118
0.121000		0.240000		45.772313
0.122000		0.240000		46.705267
0.123000		0.240000		47.662550
0.124000		0.240000		48.644735
0.125000		0.240000		49.652401
0.126000		0.240000		50.686130
0.127000		0.240000		51.746506
0.128000		0.240000		52.834120
0.129000		0.240000		53.949563
0.130000		0.240000		55.093431
0.131000		0.240000		56.266324
0.132000		0.240000		57.468843
0.133000		0.240000		58.701593
0.134000		0.240000		59.965183
0.135000		0.240000		61.260221
0.136000		0.240000		62.587322
0.137000		0.240000		63.947098
0.138000		0.240000		65.340168
0.139000		0.240000		66.767148
0.140000		0.240000		68.228660
0.141000		0.240000		69.725324
0.142000		0.240000		71.257762
0.143000		0.240000		72.826599
0.144000		0.240000		74.432457
0.145000		0.240000		76.075963
0.146000		0.240000		77.757739
0.147000		0.240000		79.478413
0.148000		0.240000		81.238607
0.149000		0.240000		83.038947
0.150000		0.240000		84.880057
0.151000		0.240000		86.762559
0.152000		0.240000		88.687076
0.153000		0.240000		90.654227
0.154000		0.240000		92.664634
0.155000		0.240000		94.718912
0.156000		0.240000		96.817677
0.157000		0.240000		98.961543
0.158000		0.240000		101.151121
0.159000		0.240000		103.387018
0.160000		0.240000		105.669842
0.161000		0.240000		108.000193
0.162000		0.240000		110.378672
0.163000		0.240000		112.805874
0.164000		0.240000		115.282390
0.165000		0.240000		117.808811
0.166000		0.240000		120.385718
0.167000		0.240000		123.013693
0.168000		0.240000		125.693310
0.169000		0.240000		128.425140
0.170000		0.240000		131.209750
0.171000		0.240000		134.047699
0.172000		0.240000		136.939542
0.173000		0.240000		139.885831
0.174000		0.240000		142.887109
0.175000		0.240000		145.943916
0.176000		0.240000		149.056783
0.177000		0.240000		152.226237
0.178000		0.240000		155.452800
0.179000		0.240000		158.736984
0.180000		0.240000		162.079297
0.181000		0.240000		165.480239
0.182000		0.240000		168.940305
0.183000		0.240000		172.459982
0.184000		0.240000		176.039748
0.185000		0.240000		179.680077
0.186000		0.240000		183.381434
0.187000		0.240000		187.144276
0.188000		0.240000		190.969053
0.189000		0.240000		194.856208
0.190000		0.240000		198.806176
0.191000		0.240000		202.819382
0.192000		0.240000		206.896246
0.193000		0.240000		211.037178
0.194000		0.240000		215.242581
0.195000		0.240000		219.512849
0.196000		0.240000		223.848367
0.197000		0.240000		228.249514
0.198000		0.240000		232.716657
0.199000		0.240000		237.250159
0.200000		0.240000		241.850371
0.100000		0.250000		31.014805
0.101000		0.250000		31.572891
0.102000		0.250000		32.144758
0.103000		0.250000		32.730897
0.104000		0.250000		33.331801
0.105000		0.250000		33.947967
0.106000		0.250000		34.579898
0.107000		0.250000		35.228101
0.108000		0.250000		35.893088
0.109000		0.250000		36.575373
0.110000		0.250000		37.275479
0.111000		0.250000		37.993931
0.112000		0.250000		38.731258
0.113000		0.250000		39.487995
0.114000		0.250000		40.264682
0.115000		0.250000		41.061861
0.116000		0.250000		41.880081
0.117000		0.250000		42.719896
0.118000		0.250000		43.581861
0.119000		0.250000		44.466538
0.120000		0.250000		45.374493
0.121000		0.250000		46.306296
0.122000		0.250000		47.262521
0.123000		0.250000		48.243745
0.124000		0.250000		49.250552
0.125000		0.250000		50.283526
0.126000		0.250000		51.343257
0.127000		0.250000		52.430338
0.128000		0.250000		53.545365
0.129000		0.250000		54.688939
0.130000		0.250000		55.861661
0.131000		0.250000		57.064138
0.132000		0.250000		58.296979
0.133000		0.250000		59.560794
0.134000		0.250000		60.856198
0.135000		0.250000		62.183806
0.136000		0.250000		63.544237
0.137000		0.250000		64.938110
0.138000		0.250000		66.366048
0.139000		0.250000		67.828673
0.140000		0.250000		69.326611
0.141000		0.250000		70.860488
0.142000		0.250000		72.430929
0.143000		0.250000		74.038562
0.144000		0.250000		75.684015
0.145000		0.250000		77.367916
0.146000		0.250000		79.090893
0.147000		0.250000		80.853574
0.148000		0.250000		82.656587
0.149000		0.250000		84.500558
0.150000		0.250000		86.386113
0.151000		0.250000		88.313878
0.152000		0.250000		90.284475
0.153000		0.250000		92.298527
0.154000		0.250000		94.356655
0.155000		0.250000		96.459476
0.156000		0.250000		98.607606
0.157000		0.250000		100.801659
0.158000		0.250000		103.042246
0.159000		0.250000		105.329976
0.160000		0.250000		107.665452
0.161000		0.250000		110.049277
0.162000		0.250000		112.482049
0.163000		0.250000		114.964362
0.164000		0.250000		117.496806
0.165000		0.250000		120.079969
0.166000		0.250000		122.714431
0.167000		0.250000		125.400770
0.168000		0.250000		128.139559
0.169000		0.250000		130.931365
0.170000		0.250000		133.776751
0.171000		0.250000		136.676274
0.172000		0.250000		139.630487
0.173000		0.250000		142.639934
0.174000		0.250000		145.705156
0.175000		0.250000		148.826687
0.176000		0.250000		152.005055
0.177000		0.250000		155.240783
0.178000		0.250000		158.534385
0.179000		0.250000		161.886369
0.180000		0.250000		165.297238
0.181000		0.250000		168.767487
0.182000		0.250000		172.297602
0.183000		0.250000		175.888066
0.184000		0.250000		179.539350
0.185000		0.250000		183.251922
0.186000		0.250000		187.026238
0.187000		0.250000		190.862751
0.188000		0.250000		194.761902
0.189000		0.250000		198.724128
0.190000		0.250000		202.749853
0.191000		0.250000		206.839499
0.192000		0.250000		210.993475
0.193000		0.250000		215.212184
0.194000		0.250000		219.496021
0.195000		0.250000		223.845371
0.196000		0.250000		228.260611
0.197000		0.250000		232.742111
0.198000		0.250000		237.290231
0.199000		0.250000		241.905322
0.200000		0.250000		246.587727
0.100000		0.260000		31.219141
0.101000		0.260000		31.789500
0.102000		0.260000		32.374148
0.103000		0.260000		32.973582
0.104000		0.260000		33.588308
0.105000		0.260000		34.218833
0.106000		0.260000		34.865670
0.107000		0.260000		35.529337
0.108000		0.260000		36.210354
0.109000		0.260000		36.909249
0.110000		0.260000		37.626552
0.111000		0.260000		38.362798
0.112000		0.260000		39.118527
0.113000		0.260000		39.894283
0.114000		0.260000		40.690616
0.115000		0.260000		41.508078
0.116000		0.260000		42.347226
0.117000		0.260000		43.208624
0.118000		0.260000		44.092836
0.119000		0.260000		45.000433
0.120000		0.260000		45.931990
0.121000		0.260000		46.888086
0.122000		0.260000		47.869303
0.123000		0.260000		48.876226
0.124000		0.260000		49.909447
0.125000		0.260000		50.969560
0.126000		0.260000		52.057160
0.127000		0.260000		53.172850
0.128000		0.260000		54.317232
0.129000		0.260000		55.490915
0.130000		0.260000		56.694506
0.131000		0.260000		57.928621
0.132000		0.260000		59.193873
0.133000		0.260000		60.490880
0.134000		0.260000		61.820262
0.135000		0.260000		63.182641
0.136000		0.260000		64.578641
0.137000		0.260000		66.008888
0.138000		0.260000		67.474008
0.139000		0.260000		68.974629
0.140000		0.260000		70.511382
0.141000		0.260000		72.084897
0.142000		0.260000		73.695803
0.143000		0.260000		75.344732
0.144000		0.260000		77.032317
0.145000		0.260000		78.759188
0.146000		0.260000		80.525976
0.147000		0.260000		82.333313
0.148000		0.260000		84.181828
0.149000		0.260000		86.072150
0.150000		0.260000		88.004908
0.151000		0.260000		89.980728
0.152000		0.260000		92.000235
0.153000		0.260000		94.064053
0.154000		0.260000		96.172802
0.155000		0.260000		98.327101
0.156000		0.260000		100.527567
0.157000		0.260000		102.774813
0.158000		0.260000		105.069450
0.159000		0.260000		107.412086
0.160000		0.260000		109.803324
0.161000		0.260000		112.243766
0.162000		0.260000		114.734007
0.163000		0.260000		117.274641
0.164000		0.260000		119.866256
0.165000		0.260000		122.509436
0.166000		0.260000		125.204761
0.167000		0.260000		127.952804
0.168000		0.260000		130.754137
0.169000		0.260000		133.609322
0.170000		0.260000		136.518919
0.171000		0.260000		139.483482
0.172000		0.260000		142.503558
0.173000		0.260000		145.579688
0.174000		0.260000		148.712408
0.175000		0.260000		151.902249
0.176000		0.260000		155.149731
0.177000		0.260000		158.455373
0.178000		0.260000		161.819684
0.179000		0.260000		165.243165
0.180000		0.260000		168.726314
0.181000		0.260000		172.269619
0.182000		0.260000		175.873560
0.183000		0.260000		179.538613
0.184000		0.260000		183.265243
0.185000		0.260000		187.053910
0.186000		0.260000		190.905064
0.187000		0.260000		194.819148
0.188000		0.260000		198.796598
0.189000		0.260000		202.837841
0.190000		0.260000		206.943296
0.191000		0.260000		211.113374
0.192000		0.260000		215.348476
0.193000		0.260000		219.648998
0.194000		0.260000		224.015324
0.195000		0.260000		228.447832
0.196000		0.260000		232.946891
0.197000		0.260000		237.512859
0.198000		0.260000		242.146088
0.199000		0.260000		246.846921
0.200000		0.260000		251.615690
0.100000		0.270000		31.445270
0.101000		0.270000		32.028989
0.102000		0.270000		32.627535
0.103000		0.270000		33.241417
0.104000		0.270000		33.871150
0.105000		0.270000		34.517253
0.106000		0.270000		35.180249
0.107000		0.270000		35.860667
0.108000		0.270000		36.559037
0.109000		0.270000		37.275898
0.110000		0.270000		38.011789
0.111000		0.270000		38.767256
0.112000		0.270000		39.542850
0.113000		0.270000		40.339124
0.114000		0.270000		41.156637
0.115000		0.270000		41.995951
0.116000		0.270000		42.857634
0.117000		0.270000		43.742257
0.118000		0.270000		44.650396
0.119000		0.270000		45.582630
0.120000		0.270000		46.539543
0.121000		0.270000		47.521722
0.122000		0.270000		48.529757
0.123000		0.270000		49.564245
0.124000		0.270000		50.625783
0.125000		0.270000		51.714973
0.126000		0.270000		52.832421
0.127000		0.270000		53.978734
0.128000		0.270000		55.154525
0.129000		0.270000		56.360407
0.130000		0.270000		57.596997
0.131000		0.270000		58.864914
0.132000		0.270000		60.164782
0.133000		0.270000		61.497223
0.134000		0.270000		62.862864
0.135000		0.270000		64.262333
0.136000		0.270000		65.696259
0.137000		0.270000		67.165273
0.138000		0.270000		68.670007
0.139000		0.270000		70.211095
0.140000		0.270000		71.789170
0.141000		0.270000		73.404868
0.142000		0.270000		75.058822
0.143000		0.270000		76.751669
0.144000		0.270000		78.484043
0.145000		0.270000		80.256578
0.146000		0.270000		82.069910
0.147000		0.270000		83.924671
0.148000		0.270000		85.821494
0.149000		0.270000		87.761011
0.150000		0.270000		89.743850
0.151000		0.270000		91.770641
0.152000		0.270000		93.842009
0.153000		0.270000		95.958579
0.154000		0.270000		98.120972
0.155000		0.270000		100.329807
0.156000		0.270000		102.585702
0.157000		0.270000		104.889270
0.158000		0.270000		107.241119
0.159000		0.270000		109.641859
0.160000		0.270000		112.092090
0.161000		0.270000		114.592413
0.162000		0.270000		117.143422
0.163000		0.270000		119.745709
0.164000		0.270000		122.399859
0.165000		0.270000		125.106453
0.166000		0.270000		127.866069
0.167000		0.270000		130.679278
0.168000		0.270000		133.546646
0.169000		0.270000		136.468733
0.170000		0.270000		139.446095
0.171000		0.270000		142.479281
0.172000		0.270000		145.568834
0.173000		0.270000		148.715291
0.174000		0.270000		151.919183
0.175000		0.270000		155.181033
0.176000		0.270000		158.501359
0.177000		0.270000		161.880672
0.178000		0.270000		165.319475
0.179000		0.270000		168.818265
0.180000		0.270000		172.377532
0.181000		0.270000		175.997756
0.182000		0.270000		179.679413
0.183000		0.270000		183.422970
0.184000		0.270000		187.228885
0.185000		0.270000		191.097610
0.186000		0.270000		195.029588
0.187000		0.270000		199.025255
0.188000		0.270000		203.085037
0.189000		0.270000		207.209353
0.190000		0.270000		211.398613
0.191000		0.270000		215.653221
0.192000		0.270000		219.973569
0.193000		0.270000		224.360043
0.194000		0.270000		228.813018
0.195000		0.270000		233.332863
0.196000		0.270000		237.919937
0.197000		0.270000		242.574589
0.198000		0.270000		247.297162
0.199000		0.270000		252.087987
0.200000		0.270000		256.947387
0.100000		0.280000		31.695473
0.101000		0.280000		32.293726
0.102000		0.280000		32.907377
0.103000		0.280000		33.536950
0.104000		0.280000		34.182967
0.105000		0.280000		34.845961
0.106000		0.280000		35.526465
0.107000		0.280000		36.225017
0.108000		0.280000		36.942160
0.109000		0.280000		37.678442
0.110000		0.280000		38.434414
0.111000		0.280000		39.210631
0.112000		0.280000		40.007655
0.113000		0.280000		40.826048
0.114000		0.280000		41.666380
0.115000		0.280000		42.529224
0.116000		0.280000		43.415156
0.117000		0.280000		44.324757
0.118000		0.280000		45.258612
0.119000		0.280000		46.217309
0.120000		0.280000		47.201442
0.121000		0.280000		48.211607
0.122000		0.280000		49.248403
0.123000		0.280000		50.312434
0.124000		0.280000		51.404307
0.125000		0.280000		52.524631
0.126000		0.280000		53.674020
0.127000		0.280000		54.853091
0.128000		0.280000		56.062461
0.129000		0.280000		57.302753
0.130000		0.280000		58.574590
0.131000		0.280000		59.878599
0.132000		0.280000		61.215408
0.133000		0.280000		62.585648
0.134000		0.280000		63.989952
0.135000		0.280000		65.428952
0.136000		0.280000		66.903284
0.137000		0.280000		68.413584
0.138000		0.280000		69.960490
0.139000		0.280000		71.544640
0.140000		0.280000		73.166671
0.141000		0.280000		74.827224
0.142000		0.280000		76.526936
0.143000		0.280000		78.266447
0.144000		0.280000		80.046395
0.145000		0.280000		81.867419
0.146000		0.280000		83.730154
0.147000		0.280000		85.635237
0.148000		0.280000		87.583302
0.149000		0.280000		89.574983
0.150000		0.280000		91.610912
0.151000		0.280000		93.691717
0.152000		0.280000		95.818026
0.153000		0.280000		97.990464
0.154000		0.280000		100.209653
0.155000		0.280000		102.476213
0.156000		0.280000		104.790758
0.157000		0.280000		107.153904
0.158000		0.280000		109.566258
0.159000		0.280000		112.028426
0.160000		0.280000		114.541010
0.161000		0.280000		117.104607
0.162000		0.280000		119.719810
0.163000		0.280000		122.387208
0.164000		0.280000		125.107384
0.165000		0.280000		127.880917
0.166000		0.280000		130.708379
0.167000		0.280000		133.590340
0.168000		0.280000		136.527361
0.169000		0.280000		139.519999
0.170000		0.280000		142.568804
0.171000		0.280000		145.674322
0.172000		0.280000		148.837090
0.173000		0.280000		152.057640
0.174000		0.280000		155.336497
0.175000		0.280000		158.674180
0.176000		0.280000		162.071201
0.177000		0.280000		165.528063
0.178000		0.280000		169.045263
0.179000		0.280000		172.623293
0.180000		0.280000		176.262634
0.181000		0.280000		179.963760
0.182000		0.280000		183.727140
0.183000		0.280000		187.553232
0.184000		0.280000		191.442487
0.185000		0.280000		195.395349
0.186000		0.280000		199.412253
0.187000		0.280000		203.493625
0.188000		0.280000		207.639884
0.189000		0.280000		211.851440
0.190000		0.280000		216.128695
0.191000		0.280000		220.472041
0.192000		0.280000		224.881863
0.193000		0.280000		229.358536
0.194000		0.280000		233.902427
0.195000		0.280000		238.513894
0.196000		0.280000		243.193285
0.197000		0.280000		247.940941
0.198000		0.280000		252.757194
0.199000		0.280000		257.642364
0.200000		0.280000		262.596764
0.100000		0.290000		31.972274
0.101000		0.290000		32.586329
0.102000		0.290000		33.216391
0.103000		0.290000		33.862994
0.104000		0.290000		34.526674
0.105000		0.290000		35.207972
0.106000		0.290000		35.907433
0.107000		0.290000		36.625608
0.108000		0.290000		37.363049
0.109000		0.290000		38.120314
0.110000		0.290000		38.897966
0.111000		0.290000		39.696572
0.112000		0.290000		40.516700
0.113000		0.290000		41.358927
0.114000		0.290000		42.223831
0.115000		0.290000		43.111994
0.116000		0.290000		44.024003
0.117000		0.290000		44.960449
0.118000		0.290000		45.921926
0.119000		0.290000		46.909032
0.120000		0.290000		47.922369
0.121000		0.290000		48.962543
0.122000		0.290000		50.030162
0.123000		0.290000		51.125838
0.124000		0.290000		52.250186
0.125000		0.290000		53.403824
0.126000		0.290000		54.587375
0.127000		0.290000		55.801460
0.128000		0.290000		57.046708
0.129000		0.290000		58.323747
0.130000		0.290000		59.633208
0.131000		0.290000		60.975724
0.132000		0.290000		62.351931
0.133000		0.290000		63.762464
0.134000		0.290000		65.207964
0.135000		0.290000		66.689068
0.136000		0.290000		68.206418
0.137000		0.290000		69.760655
0.138000		0.290000		71.352422
0.139000		0.290000		72.982361
0.140000		0.290000		74.651116
0.141000		0.290000		76.359329
0.142000		0.290000		78.107643
0.143000		0.290000		79.896700
