101
81
T [GeV]		muB [GeV]		G [1]
0.133000		0.760000		0.952273
0.134000		0.760000		0.940422
0.135000		0.760000		0.928910
0.136000		0.760000		0.917728
0.137000		0.760000		0.906867
0.138000		0.760000		0.896319
0.139000		0.760000		0.886075
0.140000		0.760000		0.876127
0.141000		0.760000		0.866467
0.142000		0.760000		0.857086
0.143000		0.760000		0.847979
0.144000		0.760000		0.839135
0.145000		0.760000		0.830550
0.146000		0.760000		0.822215
0.147000		0.760000		0.814124
0.148000		0.760000		0.806269
0.149000		0.760000		0.798644
0.150000		0.760000		0.791243
0.151000		0.760000		0.784060
0.152000		0.760000		0.777087
0.153000		0.760000		0.770320
0.154000		0.760000		0.763752
0.155000		0.760000		0.757378
0.156000		0.760000		0.751192
0.157000		0.760000		0.745189
0.158000		0.760000		0.739363
0.159000		0.760000		0.733709
0.160000		0.760000		0.728223
0.161000		0.760000		0.722898
0.162000		0.760000		0.717732
0.163000		0.760000		0.712717
0.164000		0.760000		0.707852
0.165000		0.760000		0.703130
0.166000		0.760000		0.698547
0.167000		0.760000		0.694099
0.168000		0.760000		0.689783
0.169000		0.760000		0.685594
0.170000		0.760000		0.681527
0.171000		0.760000		0.677580
0.172000		0.760000		0.673749
0.173000		0.760000		0.670029
0.174000		0.760000		0.666417
0.175000		0.760000		0.662911
0.176000		0.760000		0.659506
0.177000		0.760000		0.656199
0.178000		0.760000		0.652987
0.179000		0.760000		0.649867
0.180000		0.760000		0.646835
0.181000		0.760000		0.643889
0.182000		0.760000		0.641026
0.183000		0.760000		0.638244
0.184000		0.760000		0.635538
0.185000		0.760000		0.632907
0.186000		0.760000		0.630348
0.187000		0.760000		0.627858
0.188000		0.760000		0.625435
0.189000		0.760000		0.623077
0.190000		0.760000		0.620780
0.191000		0.760000		0.618543
0.192000		0.760000		0.616364
0.193000		0.760000		0.614240
0.194000		0.760000		0.612170
0.195000		0.760000		0.610150
0.196000		0.760000		0.608180
0.197000		0.760000		0.606257
0.198000		0.760000		0.604379
0.199000		0.760000		0.602544
0.200000		0.760000		0.600751
0.100000		0.770000		1.618718
0.101000		0.770000		1.588386
0.102000		0.770000		1.558875
0.103000		0.770000		1.530162
0.104000		0.770000		1.502225
0.105000		0.770000		1.475045
0.106000		0.770000		1.448601
0.107000		0.770000		1.422873
0.108000		0.770000		1.397844
0.109000		0.770000		1.373496
0.110000		0.770000		1.349809
0.111000		0.770000		1.326769
0.112000		0.770000		1.304358
0.113000		0.770000		1.282560
0.114000		0.770000		1.261360
0.115000		0.770000		1.240742
0.116000		0.770000		1.220691
0.117000		0.770000		1.201194
0.118000		0.770000		1.182236
0.119000		0.770000		1.163803
0.120000		0.770000		1.145881
0.121000		0.770000		1.128459
0.122000		0.770000		1.111522
0.123000		0.770000		1.095060
0.124000		0.770000		1.079058
0.125000		0.770000		1.063506
0.126000		0.770000		1.048391
0.127000		0.770000		1.033703
0.128000		0.770000		1.019430
0.129000		0.770000		1.005562
0.130000		0.770000		0.992088
0.131000		0.770000		0.978997
0.132000		0.770000		0.966280
0.133000		0.770000		0.953926
0.134000		0.770000		0.941926
0.135000		0.770000		0.930271
0.136000		0.770000		0.918951
0.137000		0.770000		0.907958
0.138000		0.770000		0.897282
0.139000		0.770000		0.886916
0.140000		0.770000		0.876850
0.141000		0.770000		0.867076
0.142000		0.770000		0.857588
0.143000		0.770000		0.848376
0.144000		0.770000		0.839434
0.145000		0.770000		0.830753
0.146000		0.770000		0.822328
0.147000		0.770000		0.814150
0.148000		0.770000		0.806213
0.149000		0.770000		0.798510
0.150000		0.770000		0.791034
0.151000		0.770000		0.783780
0.152000		0.770000		0.776741
0.153000		0.770000		0.769911
0.154000		0.770000		0.763283
0.155000		0.770000		0.756854
0.156000		0.770000		0.750615
0.157000		0.770000		0.744563
0.158000		0.770000		0.738692
0.159000		0.770000		0.732996
0.160000		0.770000		0.727470
0.161000		0.770000		0.722110
0.162000		0.770000		0.716911
0.163000		0.770000		0.711867
0.164000		0.770000		0.706975
0.165000		0.770000		0.702229
0.166000		0.770000		0.697626
0.167000		0.770000		0.693161
0.168000		0.770000		0.688829
0.169000		0.770000		0.684628
0.170000		0.770000		0.680552
0.171000		0.770000		0.676598
0.172000		0.770000		0.672762
0.173000		0.770000		0.669041
0.174000		0.770000		0.665430
0.175000		0.770000		0.661927
0.176000		0.770000		0.658527
0.177000		0.770000		0.655228
0.178000		0.770000		0.652026
0.179000		0.770000		0.648918
0.180000		0.770000		0.645902
0.181000		0.770000		0.642973
0.182000		0.770000		0.640129
0.183000		0.770000		0.637367
0.184000		0.770000		0.634684
0.185000		0.770000		0.632078
0.186000		0.770000		0.629545
0.187000		0.770000		0.627084
0.188000		0.770000		0.624691
0.189000		0.770000		0.622365
0.190000		0.770000		0.620103
0.191000		0.770000		0.617901
0.192000		0.770000		0.615759
0.193000		0.770000		0.613674
0.194000		0.770000		0.611644
0.195000		0.770000		0.609666
0.196000		0.770000		0.607739
0.197000		0.770000		0.605860
0.198000		0.770000		0.604028
0.199000		0.770000		0.602240
0.200000		0.770000		0.600495
0.100000		0.780000		1.630955
0.101000		0.780000		1.600082
0.102000		0.780000		1.570051
0.103000		0.780000		1.540837
0.104000		0.780000		1.512419
0.105000		0.780000		1.484775
0.106000		0.780000		1.457884
0.107000		0.780000		1.431726
0.108000		0.780000		1.406281
0.109000		0.780000		1.381532
0.110000		0.780000		1.357460
0.111000		0.780000		1.334048
0.112000		0.780000		1.311278
0.113000		0.780000		1.289133
0.114000		0.780000		1.267598
0.115000		0.780000		1.246657
0.116000		0.780000		1.226295
0.117000		0.780000		1.206497
0.118000		0.780000		1.187248
0.119000		0.780000		1.168534
0.120000		0.780000		1.150342
0.121000		0.780000		1.132658
0.122000		0.780000		1.115469
0.123000		0.780000		1.098762
0.124000		0.780000		1.082525
0.125000		0.780000		1.066745
0.126000		0.780000		1.051411
0.127000		0.780000		1.036512
0.128000		0.780000		1.022035
0.129000		0.780000		1.007969
0.130000		0.780000		0.994305
0.131000		0.780000		0.981031
0.132000		0.780000		0.968137
0.133000		0.780000		0.955613
0.134000		0.780000		0.943449
0.135000		0.780000		0.931635
0.136000		0.780000		0.920164
0.137000		0.780000		0.909024
0.138000		0.780000		0.898207
0.139000		0.780000		0.887706
0.140000		0.780000		0.877510
0.141000		0.780000		0.867612
0.142000		0.780000		0.858004
0.143000		0.780000		0.848677
0.144000		0.780000		0.839625
0.145000		0.780000		0.830840
0.146000		0.780000		0.822314
0.147000		0.780000		0.814040
0.148000		0.780000		0.806012
0.149000		0.780000		0.798222
0.150000		0.780000		0.790663
0.151000		0.780000		0.783331
0.152000		0.780000		0.776217
0.153000		0.780000		0.769316
0.154000		0.780000		0.762622
0.155000		0.780000		0.756130
0.156000		0.780000		0.749833
0.157000		0.780000		0.743725
0.158000		0.780000		0.737802
0.159000		0.780000		0.732058
0.160000		0.780000		0.726488
0.161000		0.780000		0.721086
0.162000		0.780000		0.715849
0.163000		0.780000		0.710771
0.164000		0.780000		0.705847
0.165000		0.780000		0.701073
0.166000		0.780000		0.696445
0.167000		0.780000		0.691957
0.168000		0.780000		0.687607
0.169000		0.780000		0.683389
0.170000		0.780000		0.679299
0.171000		0.780000		0.675335
0.172000		0.780000		0.671491
0.173000		0.780000		0.667764
0.174000		0.780000		0.664151
0.175000		0.780000		0.660648
0.176000		0.780000		0.657251
0.177000		0.780000		0.653957
0.178000		0.780000		0.650762
0.179000		0.780000		0.647664
0.180000		0.780000		0.644659
0.181000		0.780000		0.641745
0.182000		0.780000		0.638917
0.183000		0.780000		0.636174
0.184000		0.780000		0.633512
0.185000		0.780000		0.630928
0.186000		0.780000		0.628421
0.187000		0.780000		0.625986
0.188000		0.780000		0.623623
0.189000		0.780000		0.621327
0.190000		0.780000		0.619097
0.191000		0.780000		0.616930
0.192000		0.780000		0.614823
0.193000		0.780000		0.612776
0.194000		0.780000		0.610784
0.195000		0.780000		0.608847
0.196000		0.780000		0.606962
0.197000		0.780000		0.605127
0.198000		0.780000		0.603340
0.199000		0.780000		0.601599
0.200000		0.780000		0.599901
0.100000		0.790000		1.644189
0.101000		0.790000		1.612720
0.102000		0.790000		1.582114
0.103000		0.790000		1.552349
0.104000		0.790000		1.523399
0.105000		0.790000		1.495244
0.106000		0.790000		1.467860
0.107000		0.790000		1.441228
0.108000		0.790000		1.415327
0.109000		0.790000		1.390138
0.110000		0.790000		1.365642
0.111000		0.790000		1.341820
0.112000		0.790000		1.318655
0.113000		0.790000		1.296130
0.114000		0.790000		1.274228
0.115000		0.790000		1.252933
0.116000		0.790000		1.232229
0.117000		0.790000		1.212101
0.118000		0.790000		1.192534
0.119000		0.790000		1.173514
0.120000		0.790000		1.155026
0.121000		0.790000		1.137056
0.122000		0.790000		1.119591
0.123000		0.790000		1.102618
0.124000		0.790000		1.086124
0.125000		0.790000		1.070097
0.126000		0.790000		1.054524
0.127000		0.790000		1.039393
0.128000		0.790000		1.024694
0.129000		0.790000		1.010414
0.130000		0.790000		0.996543
0.131000		0.790000		0.983070
0.132000		0.790000		0.969984
0.133000		0.790000		0.957275
0.134000		0.790000		0.944933
0.135000		0.790000		0.932948
0.136000		0.790000		0.921312
0.137000		0.790000		0.910013
0.138000		0.790000		0.899044
0.139000		0.790000		0.888396
0.140000		0.790000		0.878059
0.141000		0.790000		0.868026
0.142000		0.790000		0.858288
0.143000		0.790000		0.848838
0.144000		0.790000		0.839667
0.145000		0.790000		0.830767
0.146000		0.790000		0.822132
0.147000		0.790000		0.813755
0.148000		0.790000		0.805627
0.149000		0.790000		0.797742
0.150000		0.790000		0.790094
0.151000		0.790000		0.782676
0.152000		0.790000		0.775481
0.153000		0.790000		0.768503
0.154000		0.790000		0.761737
0.155000		0.790000		0.755175
0.156000		0.790000		0.748813
0.157000		0.790000		0.742645
0.158000		0.790000		0.736665
0.159000		0.790000		0.730868
0.160000		0.790000		0.725248
0.161000		0.790000		0.719801
0.162000		0.790000		0.714521
0.163000		0.790000		0.709404
0.164000		0.790000		0.704444
0.165000		0.790000		0.699638
0.166000		0.790000		0.694981
0.167000		0.790000		0.690467
0.168000		0.790000		0.686094
0.169000		0.790000		0.681857
0.170000		0.790000		0.677751
0.171000		0.790000		0.673772
0.172000		0.790000		0.669917
0.173000		0.790000		0.666183
0.174000		0.790000		0.662564
0.175000		0.790000		0.659058
0.176000		0.790000		0.655661
0.177000		0.790000		0.652370
0.178000		0.790000		0.649180
0.179000		0.790000		0.646090
0.180000		0.790000		0.643095
0.181000		0.790000		0.640193
0.182000		0.790000		0.637380
0.183000		0.790000		0.634653
0.184000		0.790000		0.632010
0.185000		0.790000		0.629448
0.186000		0.790000		0.626964
0.187000		0.790000		0.624555
0.188000		0.790000		0.622219
0.189000		0.790000		0.619952
0.190000		0.790000		0.617753
0.191000		0.790000		0.615619
0.192000		0.790000		0.613548
0.193000		0.790000		0.611537
0.194000		0.790000		0.609584
0.195000		0.790000		0.607686
0.196000		0.790000		0.605843
0.197000		0.790000		0.604051
0.198000		0.790000		0.602308
0.199000		0.790000		0.600613
0.200000		0.790000		0.598963
0.100000		0.800000		1.658298
0.101000		0.800000		1.626178
0.102000		0.800000		1.594947
0.103000		0.800000		1.564580
0.104000		0.800000		1.535052
0.105000		0.800000		1.506340
0.106000		0.800000		1.478420
0.107000		0.800000		1.451272
0.108000		0.800000		1.424874
0.109000		0.800000		1.399206
0.110000		0.800000		1.374249
0.111000		0.800000		1.349983
0.112000		0.800000		1.326389
0.113000		0.800000		1.303452
0.114000		0.800000		1.281152
0.115000		0.800000		1.259474
0.116000		0.800000		1.238400
0.117000		0.800000		1.217916
0.118000		0.800000		1.198005
0.119000		0.800000		1.178653
0.120000		0.800000		1.159845
0.121000		0.800000		1.141567
0.122000		0.800000		1.123804
0.123000		0.800000		1.106545
0.124000		0.800000		1.089774
0.125000		0.800000		1.073481
0.126000		0.800000		1.057651
0.127000		0.800000		1.042273
0.128000		0.800000		1.027335
0.129000		0.800000		1.012825
0.130000		0.800000		0.998732
0.131000		0.800000		0.985046
0.132000		0.800000		0.971754
0.133000		0.800000		0.958847
0.134000		0.800000		0.946315
0.135000		0.800000		0.934147
0.136000		0.800000		0.922334
0.137000		0.800000		0.910866
0.138000		0.800000		0.899734
0.139000		0.800000		0.888929
0.140000		0.800000		0.878442
0.141000		0.800000		0.868265
0.142000		0.800000		0.858389
0.143000		0.800000		0.848806
0.144000		0.800000		0.839508
0.145000		0.800000		0.830487
0.146000		0.800000		0.821736
0.147000		0.800000		0.813248
0.148000		0.800000		0.805014
0.149000		0.800000		0.797029
0.150000		0.800000		0.789285
0.151000		0.800000		0.781775
0.152000		0.800000		0.774493
0.153000		0.800000		0.767433
0.154000		0.800000		0.760589
0.155000		0.800000		0.753954
0.156000		0.800000		0.747523
0.157000		0.800000		0.741289
0.158000		0.800000		0.735248
0.159000		0.800000		0.729394
0.160000		0.800000		0.723720
0.161000		0.800000		0.718223
0.162000		0.800000		0.712898
0.163000		0.800000		0.707738
0.164000		0.800000		0.702740
0.165000		0.800000		0.697898
0.166000		0.800000		0.693209
0.167000		0.800000		0.688667
0.168000		0.800000		0.684268
0.169000		0.800000		0.680008
0.170000		0.800000		0.675883
0.171000		0.800000		0.671889
0.172000		0.800000		0.668021
0.173000		0.800000		0.664276
0.174000		0.800000		0.660650
0.175000		0.800000		0.657139
0.176000		0.800000		0.653740
0.177000		0.800000		0.650450
0.178000		0.800000		0.647264
0.179000		0.800000		0.644179
0.180000		0.800000		0.641193
0.181000		0.800000		0.638302
0.182000		0.800000		0.635502
0.183000		0.800000		0.632791
0.184000		0.800000		0.630167
0.185000		0.800000		0.627625
0.186000		0.800000		0.625163
0.187000		0.800000		0.622778
0.188000		0.800000		0.620468
0.189000		0.800000		0.618230
0.190000		0.800000		0.616062
0.191000		0.800000		0.613960
0.192000		0.800000		0.611923
0.193000		0.800000		0.609948
0.194000		0.800000		0.608033
0.195000		0.800000		0.606175
