101
81
T [GeV]		muB [GeV]		betabulk_over_T4 [fm^-4 / GeV^4]
0.179000		0.280000		67.497260
0.180000		0.280000		68.803146
0.181000		0.280000		70.125800
0.182000		0.280000		71.465252
0.183000		0.280000		72.821529
0.184000		0.280000		74.194654
0.185000		0.280000		75.584647
0.186000		0.280000		76.991522
0.187000		0.280000		78.415292
0.188000		0.280000		79.855964
0.189000		0.280000		81.313543
0.190000		0.280000		82.788029
0.191000		0.280000		84.279419
0.192000		0.280000		85.787705
0.193000		0.280000		87.312876
0.194000		0.280000		88.854919
0.195000		0.280000		90.413814
0.196000		0.280000		91.989540
0.197000		0.280000		93.582070
0.198000		0.280000		95.191376
0.199000		0.280000		96.817424
0.200000		0.280000		98.460178
0.100000		0.290000		9.546610
0.101000		0.290000		9.863718
0.102000		0.290000		10.188327
0.103000		0.290000		10.520549
0.104000		0.290000		10.860504
0.105000		0.290000		11.208314
0.106000		0.290000		11.564104
0.107000		0.290000		11.928004
0.108000		0.290000		12.300145
0.109000		0.290000		12.680662
0.110000		0.290000		13.069694
0.111000		0.290000		13.467380
0.112000		0.290000		13.873863
0.113000		0.290000		14.289287
0.114000		0.290000		14.713798
0.115000		0.290000		15.147545
0.116000		0.290000		15.590677
0.117000		0.290000		16.043346
0.118000		0.290000		16.505702
0.119000		0.290000		16.977899
0.120000		0.290000		17.460090
0.121000		0.290000		17.952431
0.122000		0.290000		18.455077
0.123000		0.290000		18.968182
0.124000		0.290000		19.491903
0.125000		0.290000		20.026395
0.126000		0.290000		20.571814
0.127000		0.290000		21.128317
0.128000		0.290000		21.696058
0.129000		0.290000		22.275194
0.130000		0.290000		22.865878
0.131000		0.290000		23.468267
0.132000		0.290000		24.082512
0.133000		0.290000		24.708769
0.134000		0.290000		25.347188
0.135000		0.290000		25.997922
0.136000		0.290000		26.661121
0.137000		0.290000		27.336934
0.138000		0.290000		28.025510
0.139000		0.290000		28.726996
0.140000		0.290000		29.441538
0.141000		0.290000		30.169280
0.142000		0.290000		30.910365
0.143000		0.290000		31.664934
0.144000		0.290000		32.433127
0.145000		0.290000		33.215082
0.146000		0.290000		34.010935
0.147000		0.290000		34.820820
0.148000		0.290000		35.644869
0.149000		0.290000		36.483213
0.150000		0.290000		37.335980
0.151000		0.290000		38.203294
0.152000		0.290000		39.085280
0.153000		0.290000		39.982059
0.154000		0.290000		40.893748
0.155000		0.290000		41.820465
0.156000		0.290000		42.762321
0.157000		0.290000		43.719429
0.158000		0.290000		44.691896
0.159000		0.290000		45.679827
0.160000		0.290000		46.683324
0.161000		0.290000		47.702486
0.162000		0.290000		48.737410
0.163000		0.290000		49.788188
0.164000		0.290000		50.854911
0.165000		0.290000		51.937664
0.166000		0.290000		53.036532
0.167000		0.290000		54.151594
0.168000		0.290000		55.282927
0.169000		0.290000		56.430605
0.170000		0.290000		57.594697
0.171000		0.290000		58.775270
0.172000		0.290000		59.972385
0.173000		0.290000		61.186103
0.174000		0.290000		62.416479
0.175000		0.290000		63.663565
0.176000		0.290000		64.927409
0.177000		0.290000		66.208056
0.178000		0.290000		67.505545
0.179000		0.290000		68.819915
0.180000		0.290000		70.151199
0.181000		0.290000		71.499426
0.182000		0.290000		72.864621
0.183000		0.290000		74.246808
0.184000		0.290000		75.646003
0.185000		0.290000		77.062221
0.186000		0.290000		78.495472
0.187000		0.290000		79.945764
0.188000		0.290000		81.413098
0.189000		0.290000		82.897475
0.190000		0.290000		84.398888
0.191000		0.290000		85.917330
0.192000		0.290000		87.452788
0.193000		0.290000		89.005246
0.194000		0.290000		90.574685
0.195000		0.290000		92.161080
0.196000		0.290000		93.764404
0.197000		0.290000		95.384627
0.198000		0.290000		97.021713
0.199000		0.290000		98.675624
0.200000		0.290000		100.346320
0.100000		0.300000		9.660671
0.101000		0.300000		9.984048
0.102000		0.300000		10.315142
0.103000		0.300000		10.654070
0.104000		0.300000		11.000954
0.105000		0.300000		11.355919
0.106000		0.300000		11.719094
0.107000		0.300000		12.090609
0.108000		0.300000		12.470602
0.109000		0.300000		12.859208
0.110000		0.300000		13.256569
0.111000		0.300000		13.662827
0.112000		0.300000		14.078129
0.113000		0.300000		14.502620
0.114000		0.300000		14.936450
0.115000		0.300000		15.379770
0.116000		0.300000		15.832732
0.117000		0.300000		16.295489
0.118000		0.300000		16.768196
0.119000		0.300000		17.251008
0.120000		0.300000		17.744081
0.121000		0.300000		18.247573
0.122000		0.300000		18.761639
0.123000		0.300000		19.286439
0.124000		0.300000		19.822129
0.125000		0.300000		20.368867
0.126000		0.300000		20.926812
0.127000		0.300000		21.496121
0.128000		0.300000		22.076951
0.129000		0.300000		22.669458
0.130000		0.300000		23.273801
0.131000		0.300000		23.890133
0.132000		0.300000		24.518610
0.133000		0.300000		25.159386
0.134000		0.300000		25.812615
0.135000		0.300000		26.478449
0.136000		0.300000		27.157039
0.137000		0.300000		27.848535
0.138000		0.300000		28.553085
0.139000		0.300000		29.270837
0.140000		0.300000		30.001937
0.141000		0.300000		30.746529
0.142000		0.300000		31.504755
0.143000		0.300000		32.276757
0.144000		0.300000		33.062673
0.145000		0.300000		33.862641
0.146000		0.300000		34.676796
0.147000		0.300000		35.505271
0.148000		0.300000		36.348197
0.149000		0.300000		37.205703
0.150000		0.300000		38.077915
0.151000		0.300000		38.964958
0.152000		0.300000		39.866952
0.153000		0.300000		40.784017
0.154000		0.300000		41.716270
0.155000		0.300000		42.663823
0.156000		0.300000		43.626789
0.157000		0.300000		44.605274
0.158000		0.300000		45.599385
0.159000		0.300000		46.609224
0.160000		0.300000		47.634889
0.161000		0.300000		48.676477
0.162000		0.300000		49.734080
0.163000		0.300000		50.807789
0.164000		0.300000		51.897690
0.165000		0.300000		53.003865
0.166000		0.300000		54.126395
0.167000		0.300000		55.265356
0.168000		0.300000		56.420820
0.169000		0.300000		57.592858
0.170000		0.300000		58.781533
0.171000		0.300000		59.986909
0.172000		0.300000		61.209044
0.173000		0.300000		62.447993
0.174000		0.300000		63.703807
0.175000		0.300000		64.976533
0.176000		0.300000		66.266215
0.177000		0.300000		67.572892
0.178000		0.300000		68.896600
0.179000		0.300000		70.237372
0.180000		0.300000		71.595237
0.181000		0.300000		72.970218
0.182000		0.300000		74.362336
0.183000		0.300000		75.771608
0.184000		0.300000		77.198047
0.185000		0.300000		78.641663
0.186000		0.300000		80.102459
0.187000		0.300000		81.580439
0.188000		0.300000		83.075599
0.189000		0.300000		84.587933
0.190000		0.300000		86.117431
0.191000		0.300000		87.664079
0.192000		0.300000		89.227859
0.193000		0.300000		90.808750
0.194000		0.300000		92.406727
0.195000		0.300000		94.021760
0.196000		0.300000		95.653817
0.197000		0.300000		97.302862
0.198000		0.300000		98.968854
0.199000		0.300000		100.651750
0.200000		0.300000		102.351502
0.100000		0.310000		9.788800
0.101000		0.310000		10.119121
0.102000		0.310000		10.457393
0.103000		0.310000		10.803737
0.104000		0.310000		11.158278
0.105000		0.310000		11.521141
0.106000		0.310000		11.892460
0.107000		0.310000		12.272369
0.108000		0.310000		12.661005
0.109000		0.310000		13.058509
0.110000		0.310000		13.465024
0.111000		0.310000		13.880696
0.112000		0.310000		14.305672
0.113000		0.310000		14.740101
0.114000		0.310000		15.184136
0.115000		0.310000		15.637930
0.116000		0.310000		16.101636
0.117000		0.310000		16.575411
0.118000		0.310000		17.059411
0.119000		0.310000		17.553794
0.120000		0.310000		18.058717
0.121000		0.310000		18.574340
0.122000		0.310000		19.100822
0.123000		0.310000		19.638323
0.124000		0.310000		20.187000
0.125000		0.310000		20.747015
0.126000		0.310000		21.318526
0.127000		0.310000		21.901693
0.128000		0.310000		22.496673
0.129000		0.310000		23.103625
0.130000		0.310000		23.722707
0.131000		0.310000		24.354075
0.132000		0.310000		24.997885
0.133000		0.310000		25.654291
0.134000		0.310000		26.323449
0.135000		0.310000		27.005509
0.136000		0.310000		27.700625
0.137000		0.310000		28.408945
0.138000		0.310000		29.130619
0.139000		0.310000		29.865794
0.140000		0.310000		30.614615
0.141000		0.310000		31.377226
0.142000		0.310000		32.153770
0.143000		0.310000		32.944386
0.144000		0.310000		33.749213
0.145000		0.310000		34.568386
0.146000		0.310000		35.402040
0.147000		0.310000		36.250307
0.148000		0.310000		37.113316
0.149000		0.310000		37.991195
0.150000		0.310000		38.884067
0.151000		0.310000		39.792055
0.152000		0.310000		40.715279
0.153000		0.310000		41.653855
0.154000		0.310000		42.607898
0.155000		0.310000		43.577518
0.156000		0.310000		44.562824
0.157000		0.310000		45.563921
0.158000		0.310000		46.580912
0.159000		0.310000		47.613895
0.160000		0.310000		48.662967
0.161000		0.310000		49.728220
0.162000		0.310000		50.809744
0.163000		0.310000		51.907625
0.164000		0.310000		53.021946
0.165000		0.310000		54.152785
0.166000		0.310000		55.300220
0.167000		0.310000		56.464321
0.168000		0.310000		57.645158
0.169000		0.310000		58.842795
0.170000		0.310000		60.057295
0.171000		0.310000		61.288714
0.172000		0.310000		62.537106
0.173000		0.310000		63.802523
0.174000		0.310000		65.085009
0.175000		0.310000		66.384608
0.176000		0.310000		67.701359
0.177000		0.310000		69.035296
0.178000		0.310000		70.386450
0.179000		0.310000		71.754849
0.180000		0.310000		73.140516
0.181000		0.310000		74.543470
0.182000		0.310000		75.963727
0.183000		0.310000		77.401298
0.184000		0.310000		78.856191
0.185000		0.310000		80.328409
0.186000		0.310000		81.817954
0.187000		0.310000		83.324820
0.188000		0.310000		84.849000
0.189000		0.310000		86.390482
0.190000		0.310000		87.949251
0.191000		0.310000		89.525287
0.192000		0.310000		91.118566
0.193000		0.310000		92.729063
0.194000		0.310000		94.356746
0.195000		0.310000		96.001581
0.196000		0.310000		97.663529
0.197000		0.310000		99.342548
0.198000		0.310000		101.038594
0.199000		0.310000		102.751616
0.200000		0.310000		104.481562
0.100000		0.320000		9.932294
0.101000		0.320000		10.270279
0.102000		0.320000		10.616468
0.103000		0.320000		10.970984
0.104000		0.320000		11.333952
0.105000		0.320000		11.705505
0.106000		0.320000		12.085776
0.107000		0.320000		12.474902
0.108000		0.320000		12.873023
0.109000		0.320000		13.280283
0.110000		0.320000		13.696826
0.111000		0.320000		14.122801
0.112000		0.320000		14.558357
0.113000		0.320000		15.003646
0.114000		0.320000		15.458823
0.115000		0.320000		15.924042
0.116000		0.320000		16.399459
0.117000		0.320000		16.885233
0.118000		0.320000		17.381521
0.119000		0.320000		17.888484
0.120000		0.320000		18.406280
0.121000		0.320000		18.935071
0.122000		0.320000		19.475017
0.123000		0.320000		20.026279
0.124000		0.320000		20.589018
0.125000		0.320000		21.163395
0.126000		0.320000		21.749569
0.127000		0.320000		22.347702
0.128000		0.320000		22.957952
0.129000		0.320000		23.580478
0.130000		0.320000		24.215440
0.131000		0.320000		24.862993
0.132000		0.320000		25.523294
0.133000		0.320000		26.196499
0.134000		0.320000		26.882762
0.135000		0.320000		27.582235
0.136000		0.320000		28.295070
0.137000		0.320000		29.021416
0.138000		0.320000		29.761423
0.139000		0.320000		30.515237
0.140000		0.320000		31.283002
0.141000		0.320000		32.064863
0.142000		0.320000		32.860959
0.143000		0.320000		33.671431
0.144000		0.320000		34.496414
0.145000		0.320000		35.336045
0.146000		0.320000		36.190455
0.147000		0.320000		37.059775
0.148000		0.320000		37.944133
0.149000		0.320000		38.843653
0.150000		0.320000		39.758458
0.151000		0.320000		40.688669
0.152000		0.320000		41.634402
0.153000		0.320000		42.595771
0.154000		0.320000		43.572888
0.155000		0.320000		44.565861
0.156000		0.320000		45.574797
0.157000		0.320000		46.599796
0.158000		0.320000		47.640958
0.159000		0.320000		48.698379
0.160000		0.320000		49.772151
0.161000		0.320000		50.862364
0.162000		0.320000		51.969103
0.163000		0.320000		53.092451
0.164000		0.320000		54.232486
0.165000		0.320000		55.389283
0.166000		0.320000		56.562915
0.167000		0.320000		57.753450
0.168000		0.320000		58.960950
0.169000		0.320000		60.185478
0.170000		0.320000		61.427090
0.171000		0.320000		62.685838
0.172000		0.320000		63.961773
0.173000		0.320000		65.254939
0.174000		0.320000		66.565379
0.175000		0.320000		67.893129
0.176000		0.320000		69.238223
0.177000		0.320000		70.600692
0.178000		0.320000		71.980560
0.179000		0.320000		73.377851
0.180000		0.320000		74.792582
0.181000		0.320000		76.224766
0.182000		0.320000		77.674416
0.183000		0.320000		79.141535
0.184000		0.320000		80.626127
0.185000		0.320000		82.128191
0.186000		0.320000		83.647719
0.187000		0.320000		85.184704
0.188000		0.320000		86.739131
0.189000		0.320000		88.310983
0.190000		0.320000		89.900239
0.191000		0.320000		91.506874
0.192000		0.320000		93.130858
0.193000		0.320000		94.772161
0.194000		0.320000		96.430744
0.195000		0.320000		98.106568
0.196000		0.320000		99.799589
0.197000		0.320000		101.509759
0.198000		0.320000		103.237027
0.199000		0.320000		104.981338
0.200000		0.320000		106.742634
0.100000		0.330000		10.092604
0.101000		0.330000		10.439022
0.102000		0.330000		10.793914
0.103000		0.330000		11.157406
0.104000		0.330000		11.529626
0.105000		0.330000		11.910709
0.106000		0.330000		12.300790
0.107000		0.330000		12.700009
0.108000		0.330000		13.108508
0.109000		0.330000		13.526433
0.110000		0.330000		13.953931
0.111000		0.330000		14.391151
0.112000		0.330000		14.838247
0.113000		0.330000		15.295372
0.114000		0.330000		15.762681
0.115000		0.330000		16.240332
0.116000		0.330000		16.728482
0.117000		0.330000		17.227291
0.118000		0.330000		17.736919
0.119000		0.330000		18.257527
0.120000		0.330000		18.789276
0.121000		0.330000		19.332327
0.122000		0.330000		19.886844
0.123000		0.330000		20.452987
0.124000		0.330000		21.030918
0.125000		0.330000		21.620800
0.126000		0.330000		22.222794
0.127000		0.330000		22.837059
0.128000		0.330000		23.463758
0.129000		0.330000		24.103048
0.130000		0.330000		24.755088
0.131000		0.330000		25.420036
0.132000		0.330000		26.098049
0.133000		0.330000		26.789281
0.134000		0.330000		27.493887
0.135000		0.330000		28.212019
0.136000		0.330000		28.943828
0.137000		0.330000		29.689464
0.138000		0.330000		30.449073
0.139000		0.330000		31.222803
0.140000		0.330000		32.010797
0.141000		0.330000		32.813197
0.142000		0.330000		33.630143
0.143000		0.330000		34.461772
0.144000		0.330000		35.308221
0.145000		0.330000		36.169622
0.146000		0.330000		37.046106
0.147000		0.330000		37.937801
0.148000		0.330000		38.844833
0.149000		0.330000		39.767325
0.150000		0.330000		40.705396
0.151000		0.330000		41.659165
0.152000		0.330000		42.628745
0.153000		0.330000		43.614249
0.154000		0.330000		44.615784
0.155000		0.330000		45.633456
0.156000		0.330000		46.667367
0.157000		0.330000		47.717616
0.158000		0.330000		48.784298
0.159000		0.330000		49.867506
0.160000		0.330000		50.967328
0.161000		0.330000		52.083850
0.162000		0.330000		53.217153
0.163000		0.330000		54.367316
0.164000		0.330000		55.534414
0.165000		0.330000		56.718516
0.166000		0.330000		57.919691
0.167000		0.330000		59.138002
0.168000		0.330000		60.373509
0.169000		0.330000		61.626267
0.170000		0.330000		62.896329
0.171000		0.330000		64.183742
0.172000		0.330000		65.488551
0.173000		0.330000		66.810797
0.174000		0.330000		68.150515
0.175000		0.330000		69.507738
0.176000		0.330000		70.882495
0.177000		0.330000		72.274810
0.178000		0.330000		73.684704
0.179000		0.330000		75.112192
0.180000		0.330000		76.557289
0.181000		0.330000		78.020002
0.182000		0.330000		79.500336
0.183000		0.330000		80.998292
0.184000		0.330000		82.513865
0.185000		0.330000		84.047050
0.186000		0.330000		85.597834
0.187000		0.330000		87.166202
0.188000		0.330000		88.752135
0.189000		0.330000		90.355610
0.190000		0.330000		91.976600
0.191000		0.330000		93.615074
0.192000		0.330000		95.270998
0.193000		0.330000		96.944333
0.194000		0.330000		98.635037
0.195000		0.330000		100.343064
0.196000		0.330000		102.068364
0.197000		0.330000		103.810884
0.198000		0.330000		105.570566
0.199000		0.330000		107.347351
0.200000		0.330000		109.141174
0.100000		0.340000		10.271350
0.101000		0.340000		10.627022
0.102000		0.340000		10.991457
0.103000		0.340000		11.364783
0.104000		0.340000		11.747132
0.105000		0.340000		12.138640
0.106000		0.340000		12.539444
0.107000		0.340000		12.949687
0.108000		0.340000		13.369512
0.109000		0.340000		13.799068
0.110000		0.340000		14.238504
0.111000		0.340000		14.687971
0.112000		0.340000		15.147623
0.113000		0.340000		15.617616
0.114000		0.340000		16.098107
0.115000		0.340000		16.589254
0.116000		0.340000		17.091217
0.117000		0.340000		17.604157
0.118000		0.340000		18.128235
0.119000		0.340000		18.663613
0.120000		0.340000		19.210453
0.121000		0.340000		19.768918
0.122000		0.340000		20.339171
0.123000		0.340000		20.921375
0.124000		0.340000		21.515692
0.125000		0.340000		22.122285
0.126000		0.340000		22.741314
0.127000		0.340000		23.372942
0.128000		0.340000		24.017329
0.129000		0.340000		24.674634
0.130000		0.340000		25.345015
0.131000		0.340000		26.028631
0.132000		0.340000		26.725637
0.133000		0.340000		27.436188
0.134000		0.340000		28.160438
0.135000		0.340000		28.898538
0.136000		0.340000		29.650639
0.137000		0.340000		30.416889
0.138000		0.340000		31.197435
0.139000		0.340000		31.992421
0.140000		0.340000		32.801990
0.141000		0.340000		33.626283
0.142000		0.340000		34.465438
0.143000		0.340000		35.319591
