101
81
T [GeV]		muB [GeV]		c3_T4 [fm^3/GeV * GeV^4]
0.169000		0.470000		-0.020984
0.170000		0.470000		-0.020456
0.171000		0.470000		-0.019943
0.172000		0.470000		-0.019447
0.173000		0.470000		-0.018965
0.174000		0.470000		-0.018498
0.175000		0.470000		-0.018045
0.176000		0.470000		-0.017606
0.177000		0.470000		-0.017180
0.178000		0.470000		-0.016766
0.179000		0.470000		-0.016364
0.180000		0.470000		-0.015974
0.181000		0.470000		-0.015596
0.182000		0.470000		-0.015229
0.183000		0.470000		-0.014872
0.184000		0.470000		-0.014525
0.185000		0.470000		-0.014189
0.186000		0.470000		-0.013862
0.187000		0.470000		-0.013544
0.188000		0.470000		-0.013235
0.189000		0.470000		-0.012935
0.190000		0.470000		-0.012644
0.191000		0.470000		-0.012360
0.192000		0.470000		-0.012084
0.193000		0.470000		-0.011816
0.194000		0.470000		-0.011555
0.195000		0.470000		-0.011302
0.196000		0.470000		-0.011055
0.197000		0.470000		-0.010815
0.198000		0.470000		-0.010582
0.199000		0.470000		-0.010354
0.200000		0.470000		-0.010133
0.100000		0.480000		-0.176837
0.101000		0.480000		-0.170234
0.102000		0.480000		-0.163921
0.103000		0.480000		-0.157882
0.104000		0.480000		-0.152104
0.105000		0.480000		-0.146573
0.106000		0.480000		-0.141276
0.107000		0.480000		-0.136203
0.108000		0.480000		-0.131341
0.109000		0.480000		-0.126681
0.110000		0.480000		-0.122213
0.111000		0.480000		-0.117928
0.112000		0.480000		-0.113817
0.113000		0.480000		-0.109873
0.114000		0.480000		-0.106087
0.115000		0.480000		-0.102452
0.116000		0.480000		-0.098962
0.117000		0.480000		-0.095610
0.118000		0.480000		-0.092390
0.119000		0.480000		-0.089296
0.120000		0.480000		-0.086323
0.121000		0.480000		-0.083464
0.122000		0.480000		-0.080716
0.123000		0.480000		-0.078074
0.124000		0.480000		-0.075532
0.125000		0.480000		-0.073087
0.126000		0.480000		-0.070734
0.127000		0.480000		-0.068470
0.128000		0.480000		-0.066291
0.129000		0.480000		-0.064193
0.130000		0.480000		-0.062173
0.131000		0.480000		-0.060228
0.132000		0.480000		-0.058355
0.133000		0.480000		-0.056550
0.134000		0.480000		-0.054810
0.135000		0.480000		-0.053135
0.136000		0.480000		-0.051519
0.137000		0.480000		-0.049962
0.138000		0.480000		-0.048460
0.139000		0.480000		-0.047012
0.140000		0.480000		-0.045616
0.141000		0.480000		-0.044268
0.142000		0.480000		-0.042968
0.143000		0.480000		-0.041714
0.144000		0.480000		-0.040503
0.145000		0.480000		-0.039334
0.146000		0.480000		-0.038206
0.147000		0.480000		-0.037116
0.148000		0.480000		-0.036063
0.149000		0.480000		-0.035046
0.150000		0.480000		-0.034064
0.151000		0.480000		-0.033115
0.152000		0.480000		-0.032197
0.153000		0.480000		-0.031310
0.154000		0.480000		-0.030453
0.155000		0.480000		-0.029623
0.156000		0.480000		-0.028821
0.157000		0.480000		-0.028046
0.158000		0.480000		-0.027295
0.159000		0.480000		-0.026569
0.160000		0.480000		-0.025866
0.161000		0.480000		-0.025186
0.162000		0.480000		-0.024527
0.163000		0.480000		-0.023889
0.164000		0.480000		-0.023272
0.165000		0.480000		-0.022674
0.166000		0.480000		-0.022094
0.167000		0.480000		-0.021533
0.168000		0.480000		-0.020989
0.169000		0.480000		-0.020462
0.170000		0.480000		-0.019951
0.171000		0.480000		-0.019455
0.172000		0.480000		-0.018975
0.173000		0.480000		-0.018509
0.174000		0.480000		-0.018057
0.175000		0.480000		-0.017618
0.176000		0.480000		-0.017193
0.177000		0.480000		-0.016780
0.178000		0.480000		-0.016379
0.179000		0.480000		-0.015990
0.180000		0.480000		-0.015613
0.181000		0.480000		-0.015246
0.182000		0.480000		-0.014890
0.183000		0.480000		-0.014545
0.184000		0.480000		-0.014209
0.185000		0.480000		-0.013882
0.186000		0.480000		-0.013565
0.187000		0.480000		-0.013257
0.188000		0.480000		-0.012958
0.189000		0.480000		-0.012667
0.190000		0.480000		-0.012384
0.191000		0.480000		-0.012109
0.192000		0.480000		-0.011841
0.193000		0.480000		-0.011581
0.194000		0.480000		-0.011328
0.195000		0.480000		-0.011082
0.196000		0.480000		-0.010842
0.197000		0.480000		-0.010609
0.198000		0.480000		-0.010382
0.199000		0.480000		-0.010161
0.200000		0.480000		-0.009946
0.100000		0.490000		-0.170573
0.101000		0.490000		-0.164242
0.102000		0.490000		-0.158185
0.103000		0.490000		-0.152389
0.104000		0.490000		-0.146839
0.105000		0.490000		-0.141524
0.106000		0.490000		-0.136432
0.107000		0.490000		-0.131552
0.108000		0.490000		-0.126875
0.109000		0.490000		-0.122390
0.110000		0.490000		-0.118089
0.111000		0.490000		-0.113962
0.112000		0.490000		-0.110002
0.113000		0.490000		-0.106202
0.114000		0.490000		-0.102554
0.115000		0.490000		-0.099051
0.116000		0.490000		-0.095686
0.117000		0.490000		-0.092454
0.118000		0.490000		-0.089349
0.119000		0.490000		-0.086365
0.120000		0.490000		-0.083498
0.121000		0.490000		-0.080740
0.122000		0.490000		-0.078089
0.123000		0.490000		-0.075540
0.124000		0.490000		-0.073088
0.125000		0.490000		-0.070729
0.126000		0.490000		-0.068459
0.127000		0.490000		-0.066275
0.128000		0.490000		-0.064172
0.129000		0.490000		-0.062148
0.130000		0.490000		-0.060199
0.131000		0.490000		-0.058322
0.132000		0.490000		-0.056514
0.133000		0.490000		-0.054772
0.134000		0.490000		-0.053094
0.135000		0.490000		-0.051477
0.136000		0.490000		-0.049918
0.137000		0.490000		-0.048415
0.138000		0.490000		-0.046966
0.139000		0.490000		-0.045569
0.140000		0.490000		-0.044221
0.141000		0.490000		-0.042921
0.142000		0.490000		-0.041666
0.143000		0.490000		-0.040455
0.144000		0.490000		-0.039287
0.145000		0.490000		-0.038159
0.146000		0.490000		-0.037070
0.147000		0.490000		-0.036018
0.148000		0.490000		-0.035002
0.149000		0.490000		-0.034020
0.150000		0.490000		-0.033072
0.151000		0.490000		-0.032156
0.152000		0.490000		-0.031270
0.153000		0.490000		-0.030414
0.154000		0.490000		-0.029586
0.155000		0.490000		-0.028786
0.156000		0.490000		-0.028011
0.157000		0.490000		-0.027263
0.158000		0.490000		-0.026538
0.159000		0.490000		-0.025837
0.160000		0.490000		-0.025158
0.161000		0.490000		-0.024501
0.162000		0.490000		-0.023865
0.163000		0.490000		-0.023249
0.164000		0.490000		-0.022652
0.165000		0.490000		-0.022074
0.166000		0.490000		-0.021515
0.167000		0.490000		-0.020972
0.168000		0.490000		-0.020446
0.169000		0.490000		-0.019937
0.170000		0.490000		-0.019443
0.171000		0.490000		-0.018964
0.172000		0.490000		-0.018499
0.173000		0.490000		-0.018049
0.174000		0.490000		-0.017612
0.175000		0.490000		-0.017188
0.176000		0.490000		-0.016776
0.177000		0.490000		-0.016377
0.178000		0.490000		-0.015989
0.179000		0.490000		-0.015613
0.180000		0.490000		-0.015248
0.181000		0.490000		-0.014893
0.182000		0.490000		-0.014548
0.183000		0.490000		-0.014214
0.184000		0.490000		-0.013888
0.185000		0.490000		-0.013572
0.186000		0.490000		-0.013265
0.187000		0.490000		-0.012967
0.188000		0.490000		-0.012677
0.189000		0.490000		-0.012395
0.190000		0.490000		-0.012120
0.191000		0.490000		-0.011854
0.192000		0.490000		-0.011594
0.193000		0.490000		-0.011342
0.194000		0.490000		-0.011096
0.195000		0.490000		-0.010857
0.196000		0.490000		-0.010625
0.197000		0.490000		-0.010399
0.198000		0.490000		-0.010179
0.199000		0.490000		-0.009964
0.200000		0.490000		-0.009755
0.100000		0.500000		-0.164593
0.101000		0.500000		-0.158510
0.102000		0.500000		-0.152689
0.103000		0.500000		-0.147114
0.104000		0.500000		-0.141775
0.105000		0.500000		-0.136660
0.106000		0.500000		-0.131758
0.107000		0.500000		-0.127059
0.108000		0.500000		-0.122553
0.109000		0.500000		-0.118232
0.110000		0.500000		-0.114086
0.111000		0.500000		-0.110109
0.112000		0.500000		-0.106291
0.113000		0.500000		-0.102627
0.114000		0.500000		-0.099109
0.115000		0.500000		-0.095730
0.116000		0.500000		-0.092485
0.117000		0.500000		-0.089368
0.118000		0.500000		-0.086372
0.119000		0.500000		-0.083494
0.120000		0.500000		-0.080727
0.121000		0.500000		-0.078067
0.122000		0.500000		-0.075509
0.123000		0.500000		-0.073050
0.124000		0.500000		-0.070684
0.125000		0.500000		-0.068408
0.126000		0.500000		-0.066218
0.127000		0.500000		-0.064110
0.128000		0.500000		-0.062082
0.129000		0.500000		-0.060129
0.130000		0.500000		-0.058248
0.131000		0.500000		-0.056438
0.132000		0.500000		-0.054693
0.133000		0.500000		-0.053013
0.134000		0.500000		-0.051394
0.135000		0.500000		-0.049834
0.136000		0.500000		-0.048331
0.137000		0.500000		-0.046881
0.138000		0.500000		-0.045484
0.139000		0.500000		-0.044136
0.140000		0.500000		-0.042836
0.141000		0.500000		-0.041582
0.142000		0.500000		-0.040372
0.143000		0.500000		-0.039204
0.144000		0.500000		-0.038077
0.145000		0.500000		-0.036989
0.146000		0.500000		-0.035939
0.147000		0.500000		-0.034924
0.148000		0.500000		-0.033944
0.149000		0.500000		-0.032998
0.150000		0.500000		-0.032083
0.151000		0.500000		-0.031199
0.152000		0.500000		-0.030345
0.153000		0.500000		-0.029519
0.154000		0.500000		-0.028721
0.155000		0.500000		-0.027949
0.156000		0.500000		-0.027202
0.157000		0.500000		-0.026479
0.158000		0.500000		-0.025780
0.159000		0.500000		-0.025104
0.160000		0.500000		-0.024449
0.161000		0.500000		-0.023815
0.162000		0.500000		-0.023201
0.163000		0.500000		-0.022607
0.164000		0.500000		-0.022031
0.165000		0.500000		-0.021473
0.166000		0.500000		-0.020933
0.167000		0.500000		-0.020409
0.168000		0.500000		-0.019901
0.169000		0.500000		-0.019409
0.170000		0.500000		-0.018932
0.171000		0.500000		-0.018470
0.172000		0.500000		-0.018021
0.173000		0.500000		-0.017586
0.174000		0.500000		-0.017164
0.175000		0.500000		-0.016754
0.176000		0.500000		-0.016357
0.177000		0.500000		-0.015971
0.178000		0.500000		-0.015596
0.179000		0.500000		-0.015232
0.180000		0.500000		-0.014879
0.181000		0.500000		-0.014536
0.182000		0.500000		-0.014203
0.183000		0.500000		-0.013879
0.184000		0.500000		-0.013564
0.185000		0.500000		-0.013259
0.186000		0.500000		-0.012962
0.187000		0.500000		-0.012673
0.188000		0.500000		-0.012392
0.189000		0.500000		-0.012119
0.190000		0.500000		-0.011853
0.191000		0.500000		-0.011595
0.192000		0.500000		-0.011344
0.193000		0.500000		-0.011099
0.194000		0.500000		-0.010861
0.195000		0.500000		-0.010630
0.196000		0.500000		-0.010404
0.197000		0.500000		-0.010185
0.198000		0.500000		-0.009971
0.199000		0.500000		-0.009763
0.200000		0.500000		-0.009561
0.100000		0.510000		-0.158845
0.101000		0.510000		-0.152992
0.102000		0.510000		-0.147387
0.103000		0.510000		-0.142019
0.104000		0.510000		-0.136875
0.105000		0.510000		-0.131946
0.106000		0.510000		-0.127221
0.107000		0.510000		-0.122691
0.108000		0.510000		-0.118347
0.109000		0.510000		-0.114180
0.110000		0.510000		-0.110182
0.111000		0.510000		-0.106345
0.112000		0.510000		-0.102663
0.113000		0.510000		-0.099128
0.114000		0.510000		-0.095733
0.115000		0.510000		-0.092474
0.116000		0.510000		-0.089343
0.117000		0.510000		-0.086335
0.118000		0.510000		-0.083445
0.119000		0.510000		-0.080668
0.120000		0.510000		-0.077999
0.121000		0.510000		-0.075432
0.122000		0.510000		-0.072965
0.123000		0.510000		-0.070592
0.124000		0.510000		-0.068310
0.125000		0.510000		-0.066114
0.126000		0.510000		-0.064002
0.127000		0.510000		-0.061969
0.128000		0.510000		-0.060013
0.129000		0.510000		-0.058130
0.130000		0.510000		-0.056316
0.131000		0.510000		-0.054570
0.132000		0.510000		-0.052889
0.133000		0.510000		-0.051269
0.134000		0.510000		-0.049708
0.135000		0.510000		-0.048204
0.136000		0.510000		-0.046754
0.137000		0.510000		-0.045357
0.138000		0.510000		-0.044010
0.139000		0.510000		-0.042711
0.140000		0.510000		-0.041458
0.141000		0.510000		-0.040249
0.142000		0.510000		-0.039083
0.143000		0.510000		-0.037958
0.144000		0.510000		-0.036872
0.145000		0.510000		-0.035823
0.146000		0.510000		-0.034811
0.147000		0.510000		-0.033833
0.148000		0.510000		-0.032889
0.149000		0.510000		-0.031977
0.150000		0.510000		-0.031096
0.151000		0.510000		-0.030244
0.152000		0.510000		-0.029421
0.153000		0.510000		-0.028625
0.154000		0.510000		-0.027856
0.155000		0.510000		-0.027111
0.156000		0.510000		-0.026392
0.157000		0.510000		-0.025695
0.158000		0.510000		-0.025021
0.159000		0.510000		-0.024369
0.160000		0.510000		-0.023738
0.161000		0.510000		-0.023127
0.162000		0.510000		-0.022535
0.163000		0.510000		-0.021962
0.164000		0.510000		-0.021407
0.165000		0.510000		-0.020869
0.166000		0.510000		-0.020348
0.167000		0.510000		-0.019843
0.168000		0.510000		-0.019354
0.169000		0.510000		-0.018879
0.170000		0.510000		-0.018419
0.171000		0.510000		-0.017973
0.172000		0.510000		-0.017540
0.173000		0.510000		-0.017120
0.174000		0.510000		-0.016712
0.175000		0.510000		-0.016317
0.176000		0.510000		-0.015933
0.177000		0.510000		-0.015561
0.178000		0.510000		-0.015199
0.179000		0.510000		-0.014848
0.180000		0.510000		-0.014507
0.181000		0.510000		-0.014175
0.182000		0.510000		-0.013853
0.183000		0.510000		-0.013541
0.184000		0.510000		-0.013237
0.185000		0.510000		-0.012941
0.186000		0.510000		-0.012654
0.187000		0.510000		-0.012375
0.188000		0.510000		-0.012103
0.189000		0.510000		-0.011839
0.190000		0.510000		-0.011582
0.191000		0.510000		-0.011332
0.192000		0.510000		-0.011089
0.193000		0.510000		-0.010852
0.194000		0.510000		-0.010622
0.195000		0.510000		-0.010398
0.196000		0.510000		-0.010180
0.197000		0.510000		-0.009967
0.198000		0.510000		-0.009761
0.199000		0.510000		-0.009559
0.200000		0.510000		-0.009363
0.100000		0.520000		-0.153285
0.101000		0.520000		-0.147644
0.102000		0.520000		-0.142241
0.103000		0.520000		-0.137065
0.104000		0.520000		-0.132105
0.105000		0.520000		-0.127351
0.106000		0.520000		-0.122794
0.107000		0.520000		-0.118423
0.108000		0.520000		-0.114232
0.109000		0.520000		-0.110211
0.110000		0.520000		-0.106353
0.111000		0.520000		-0.102651
0.112000		0.520000		-0.099098
0.113000		0.520000		-0.095687
0.114000		0.520000		-0.092412
0.115000		0.520000		-0.089267
0.116000		0.520000		-0.086246
0.117000		0.520000		-0.083344
0.118000		0.520000		-0.080556
0.119000		0.520000		-0.077877
0.120000		0.520000		-0.075302
0.121000		0.520000		-0.072827
0.122000		0.520000		-0.070448
0.123000		0.520000		-0.068159
0.124000		0.520000		-0.065959
0.125000		0.520000		-0.063842
0.126000		0.520000		-0.061806
0.127000		0.520000		-0.059846
0.128000		0.520000		-0.057960
0.129000		0.520000		-0.056145
0.130000		0.520000		-0.054398
0.131000		0.520000		-0.052715
0.132000		0.520000		-0.051095
0.133000		0.520000		-0.049534
0.134000		0.520000		-0.048031
0.135000		0.520000		-0.046582
0.136000		0.520000		-0.045185
0.137000		0.520000		-0.043840
0.138000		0.520000		-0.042542
0.139000		0.520000		-0.041291
0.140000		0.520000		-0.040085
0.141000		0.520000		-0.038921
0.142000		0.520000		-0.037798
0.143000		0.520000		-0.036715
0.144000		0.520000		-0.035669
0.145000		0.520000		-0.034660
0.146000		0.520000		-0.033685
0.147000		0.520000		-0.032744
0.148000		0.520000		-0.031835
0.149000		0.520000		-0.030957
0.150000		0.520000		-0.030109
0.151000		0.520000		-0.029289
0.152000		0.520000		-0.028496
0.153000		0.520000		-0.027730
0.154000		0.520000		-0.026989
0.155000		0.520000		-0.026273
0.156000		0.520000		-0.025580
0.157000		0.520000		-0.024910
0.158000		0.520000		-0.024261
0.159000		0.520000		-0.023633
0.160000		0.520000		-0.023025
0.161000		0.520000		-0.022437
0.162000		0.520000		-0.021867
0.163000		0.520000		-0.021315
0.164000		0.520000		-0.020781
0.165000		0.520000		-0.020263
0.166000		0.520000		-0.019761
0.167000		0.520000		-0.019274
0.168000		0.520000		-0.018803
0.169000		0.520000		-0.018346
0.170000		0.520000		-0.017902
0.171000		0.520000		-0.017472
0.172000		0.520000		-0.017055
0.173000		0.520000		-0.016650
0.174000		0.520000		-0.016258
0.175000		0.520000		-0.015876
0.176000		0.520000		-0.015506
0.177000		0.520000		-0.015147
0.178000		0.520000		-0.014798
0.179000		0.520000		-0.014460
0.180000		0.520000		-0.014131
0.181000		0.520000		-0.013811
0.182000		0.520000		-0.013500
0.183000		0.520000		-0.013198
0.184000		0.520000		-0.012905
0.185000		0.520000		-0.012620
0.186000		0.520000		-0.012342
0.187000		0.520000		-0.012073
0.188000		0.520000		-0.011811
0.189000		0.520000		-0.011555
0.190000		0.520000		-0.011307
0.191000		0.520000		-0.011066
0.192000		0.520000		-0.010831
0.193000		0.520000		-0.010602
0.194000		0.520000		-0.010380
0.195000		0.520000		-0.010163
0.196000		0.520000		-0.009952
0.197000		0.520000		-0.009746
0.198000		0.520000		-0.009546
0.199000		0.520000		-0.009351
0.200000		0.520000		-0.009161
0.100000		0.530000		-0.147871
0.101000		0.530000		-0.142429
0.102000		0.530000		-0.137216
0.103000		0.530000		-0.132221
0.104000		0.530000		-0.127435
0.105000		0.530000		-0.122847
0.106000		0.530000		-0.118448
0.107000		0.530000		-0.114230
0.108000		0.530000		-0.110185
0.109000		0.530000		-0.106305
0.110000		0.530000		-0.102582
0.111000		0.530000		-0.099009
0.112000		0.530000		-0.095580
0.113000		0.530000		-0.092289
0.114000		0.530000		-0.089130
0.115000		0.530000		-0.086096
0.116000		0.530000		-0.083182
0.117000		0.530000		-0.080383
0.118000		0.530000		-0.077695
0.119000		0.530000		-0.075111
0.120000		0.530000		-0.072629
0.121000		0.530000		-0.070243
0.122000		0.530000		-0.067949
0.123000		0.530000		-0.065744
0.124000		0.530000		-0.063624
0.125000		0.530000		-0.061584
0.126000		0.530000		-0.059622
0.127000		0.530000		-0.057735
0.128000		0.530000		-0.055919
0.129000		0.530000		-0.054171
0.130000		0.530000		-0.052488
0.131000		0.530000		-0.050868
0.132000		0.530000		-0.049309
0.133000		0.530000		-0.047806
0.134000		0.530000		-0.046359
0.135000		0.530000		-0.044965
0.136000		0.530000		-0.043621
0.137000		0.530000		-0.042327
0.138000		0.530000		-0.041078
0.139000		0.530000		-0.039875
0.140000		0.530000		-0.038714
0.141000		0.530000		-0.037595
0.142000		0.530000		-0.036515
0.143000		0.530000		-0.035473
0.144000		0.530000		-0.034467
0.145000		0.530000		-0.033497
0.146000		0.530000		-0.032560
0.147000		0.530000		-0.031655
0.148000		0.530000		-0.030781
0.149000		0.530000		-0.029937
0.150000		0.530000		-0.029121
0.151000		0.530000		-0.028333
0.152000		0.530000		-0.027571
0.153000		0.530000		-0.026834
0.154000		0.530000		-0.026122
0.155000		0.530000		-0.025433
0.156000		0.530000		-0.024767
0.157000		0.530000		-0.024122
0.158000		0.530000		-0.023498
0.159000		0.530000		-0.022895
0.160000		0.530000		-0.022310
0.161000		0.530000		-0.021744
0.162000		0.530000		-0.021196
0.163000		0.530000		-0.020666
0.164000		0.530000		-0.020152
0.165000		0.530000		-0.019653
0.166000		0.530000		-0.019171
0.167000		0.530000		-0.018703
0.168000		0.530000		-0.018249
0.169000		0.530000		-0.017809
0.170000		0.530000		-0.017382
0.171000		0.530000		-0.016969
0.172000		0.530000		-0.016567
0.173000		0.530000		-0.016177
0.174000		0.530000		-0.015799
0.175000		0.530000		-0.015432
0.176000		0.530000		-0.015076
0.177000		0.530000		-0.014730
0.178000		0.530000		-0.014394
0.179000		0.530000		-0.014068
0.180000		0.530000		-0.013751
0.181000		0.530000		-0.013443
0.182000		0.530000		-0.013144
0.183000		0.530000		-0.012853
0.184000		0.530000		-0.012570
0.185000		0.530000		-0.012295
0.186000		0.530000		-0.012027
0.187000		0.530000		-0.011767
0.188000		0.530000		-0.011514
0.189000		0.530000		-0.011268
0.190000		0.530000		-0.011029
