100
100
T [fm^-1]		muB [fm^-1]		F_dfce [fm^-1]
0.643030		2.307879		-0.593761
0.645455		2.307879		-0.599144
0.647879		2.307879		-0.604535
0.650303		2.307879		-0.609934
0.652727		2.307879		-0.615342
0.655152		2.307879		-0.620757
0.657576		2.307879		-0.626179
0.660000		2.307879		-0.631608
0.662424		2.307879		-0.637044
0.664848		2.307879		-0.642486
0.667273		2.307879		-0.647935
0.669697		2.307879		-0.653388
0.672121		2.307879		-0.658848
0.674545		2.307879		-0.664312
0.676970		2.307879		-0.669781
0.679394		2.307879		-0.675254
0.681818		2.307879		-0.680731
0.684242		2.307879		-0.686213
0.686667		2.307879		-0.691697
0.689091		2.307879		-0.697185
0.691515		2.307879		-0.702676
0.693939		2.307879		-0.708169
0.696364		2.307879		-0.713665
0.698788		2.307879		-0.719162
0.701212		2.307879		-0.724661
0.703636		2.307879		-0.730162
0.706061		2.307879		-0.735664
0.708485		2.307879		-0.741166
0.710909		2.307879		-0.746669
0.713333		2.307879		-0.752173
0.715758		2.307879		-0.757676
0.718182		2.307879		-0.763179
0.720606		2.307879		-0.768681
0.723030		2.307879		-0.774183
0.725455		2.307879		-0.779684
0.727879		2.307879		-0.785183
0.730303		2.307879		-0.790680
0.732727		2.307879		-0.796176
0.735152		2.307879		-0.801670
0.737576		2.307879		-0.807161
0.740000		2.307879		-0.812649
0.742424		2.307879		-0.818135
0.744848		2.307879		-0.823617
0.747273		2.307879		-0.829096
0.749697		2.307879		-0.834572
0.752121		2.307879		-0.840044
0.754545		2.307879		-0.845511
0.756970		2.307879		-0.850974
0.759394		2.307879		-0.856433
0.761818		2.307879		-0.861887
0.764242		2.307879		-0.867336
0.766667		2.307879		-0.872779
0.769091		2.307879		-0.878217
0.771515		2.307879		-0.883650
0.773939		2.307879		-0.889076
0.776364		2.307879		-0.894497
0.778788		2.307879		-0.899911
0.781212		2.307879		-0.905319
0.783636		2.307879		-0.910720
0.786061		2.307879		-0.916114
0.788485		2.307879		-0.921501
0.790909		2.307879		-0.926880
0.793333		2.307879		-0.932253
0.795758		2.307879		-0.937617
0.798182		2.307879		-0.942974
0.800606		2.307879		-0.948323
0.803030		2.307879		-0.953663
0.805455		2.307879		-0.958995
0.807879		2.307879		-0.964319
0.810303		2.307879		-0.969633
0.812727		2.307879		-0.974939
0.815152		2.307879		-0.980236
0.817576		2.307879		-0.985524
0.820000		2.307879		-0.990802
0.580000		2.335354		-0.470502
0.582424		2.335354		-0.475635
0.584848		2.335354		-0.480785
0.587273		2.335354		-0.485953
0.589697		2.335354		-0.491137
0.592121		2.335354		-0.496339
0.594545		2.335354		-0.501557
0.596970		2.335354		-0.506790
0.599394		2.335354		-0.512040
0.601818		2.335354		-0.517304
0.604242		2.335354		-0.522583
0.606667		2.335354		-0.527876
0.609091		2.335354		-0.533184
0.611515		2.335354		-0.538505
0.613939		2.335354		-0.543840
0.616364		2.335354		-0.549187
0.618788		2.335354		-0.554547
0.621212		2.335354		-0.559919
0.623636		2.335354		-0.565303
0.626061		2.335354		-0.570698
0.628485		2.335354		-0.576105
0.630909		2.335354		-0.581522
0.633333		2.335354		-0.586950
0.635758		2.335354		-0.592388
0.638182		2.335354		-0.597836
0.640606		2.335354		-0.603292
0.643030		2.335354		-0.608758
0.645455		2.335354		-0.614233
0.647879		2.335354		-0.619716
0.650303		2.335354		-0.625207
0.652727		2.335354		-0.630706
0.655152		2.335354		-0.636212
0.657576		2.335354		-0.641725
0.660000		2.335354		-0.647245
0.662424		2.335354		-0.652771
0.664848		2.335354		-0.658303
0.667273		2.335354		-0.663841
0.669697		2.335354		-0.669384
0.672121		2.335354		-0.674933
0.674545		2.335354		-0.680486
0.676970		2.335354		-0.686044
0.679394		2.335354		-0.691605
0.681818		2.335354		-0.697171
0.684242		2.335354		-0.702740
0.686667		2.335354		-0.708313
0.689091		2.335354		-0.713888
0.691515		2.335354		-0.719466
0.693939		2.335354		-0.725046
0.696364		2.335354		-0.730629
0.698788		2.335354		-0.736213
0.701212		2.335354		-0.741799
0.703636		2.335354		-0.747385
0.706061		2.335354		-0.752973
0.708485		2.335354		-0.758561
0.710909		2.335354		-0.764150
0.713333		2.335354		-0.769739
0.715758		2.335354		-0.775327
0.718182		2.335354		-0.780915
0.720606		2.335354		-0.786502
0.723030		2.335354		-0.792088
0.725455		2.335354		-0.797673
0.727879		2.335354		-0.803257
0.730303		2.335354		-0.808838
0.732727		2.335354		-0.814417
0.735152		2.335354		-0.819994
0.737576		2.335354		-0.825569
0.740000		2.335354		-0.831140
0.742424		2.335354		-0.836709
0.744848		2.335354		-0.842274
0.747273		2.335354		-0.847836
0.749697		2.335354		-0.853393
0.752121		2.335354		-0.858947
0.754545		2.335354		-0.864496
0.756970		2.335354		-0.870041
0.759394		2.335354		-0.875581
0.761818		2.335354		-0.881116
0.764242		2.335354		-0.886646
0.766667		2.335354		-0.892171
0.769091		2.335354		-0.897690
0.771515		2.335354		-0.903203
0.773939		2.335354		-0.908709
0.776364		2.335354		-0.914210
0.778788		2.335354		-0.919704
0.781212		2.335354		-0.925191
0.783636		2.335354		-0.930672
0.786061		2.335354		-0.936145
0.788485		2.335354		-0.941611
0.790909		2.335354		-0.947070
0.793333		2.335354		-0.952520
0.795758		2.335354		-0.957963
0.798182		2.335354		-0.963398
0.800606		2.335354		-0.968825
0.803030		2.335354		-0.974243
0.805455		2.335354		-0.979653
0.807879		2.335354		-0.985053
0.810303		2.335354		-0.990445
0.812727		2.335354		-0.995828
0.815152		2.335354		-1.001201
0.817576		2.335354		-1.006565
0.820000		2.335354		-1.011920
0.580000		2.362828		-0.483424
0.582424		2.362828		-0.488658
0.584848		2.362828		-0.493909
0.587273		2.362828		-0.499178
0.589697		2.362828		-0.504463
0.592121		2.362828		-0.509764
0.594545		2.362828		-0.515081
0.596970		2.362828		-0.520414
0.599394		2.362828		-0.525762
0.601818		2.362828		-0.531124
0.604242		2.362828		-0.536501
0.606667		2.362828		-0.541892
0.609091		2.362828		-0.547297
0.611515		2.362828		-0.552715
0.613939		2.362828		-0.558146
0.616364		2.362828		-0.563589
0.618788		2.362828		-0.569045
0.621212		2.362828		-0.574513
0.623636		2.362828		-0.579992
0.626061		2.362828		-0.585482
0.628485		2.362828		-0.590983
0.630909		2.362828		-0.596494
0.633333		2.362828		-0.602016
0.635758		2.362828		-0.607547
0.638182		2.362828		-0.613088
0.640606		2.362828		-0.618638
0.643030		2.362828		-0.624196
0.645455		2.362828		-0.629763
0.647879		2.362828		-0.635338
0.650303		2.362828		-0.640921
0.652727		2.362828		-0.646511
0.655152		2.362828		-0.652108
0.657576		2.362828		-0.657712
0.660000		2.362828		-0.663322
0.662424		2.362828		-0.668939
0.664848		2.362828		-0.674561
0.667273		2.362828		-0.680189
0.669697		2.362828		-0.685822
0.672121		2.362828		-0.691459
0.674545		2.362828		-0.697101
0.676970		2.362828		-0.702748
0.679394		2.362828		-0.708398
0.681818		2.362828		-0.714052
0.684242		2.362828		-0.719709
0.686667		2.362828		-0.725370
0.689091		2.362828		-0.731033
0.691515		2.362828		-0.736698
0.693939		2.362828		-0.742365
0.696364		2.362828		-0.748035
0.698788		2.362828		-0.753706
0.701212		2.362828		-0.759378
0.703636		2.362828		-0.765051
0.706061		2.362828		-0.770724
0.708485		2.362828		-0.776399
0.710909		2.362828		-0.782073
0.713333		2.362828		-0.787747
0.715758		2.362828		-0.793420
0.718182		2.362828		-0.799093
0.720606		2.362828		-0.804765
0.723030		2.362828		-0.810436
0.725455		2.362828		-0.816105
0.727879		2.362828		-0.821773
0.730303		2.362828		-0.827438
0.732727		2.362828		-0.833101
0.735152		2.362828		-0.838762
0.737576		2.362828		-0.844420
0.740000		2.362828		-0.850075
0.742424		2.362828		-0.855726
0.744848		2.362828		-0.861374
0.747273		2.362828		-0.867018
0.749697		2.362828		-0.872658
0.752121		2.362828		-0.878294
0.754545		2.362828		-0.883926
0.756970		2.362828		-0.889552
0.759394		2.362828		-0.895174
0.761818		2.362828		-0.900790
0.764242		2.362828		-0.906402
0.766667		2.362828		-0.912007
0.769091		2.362828		-0.917607
0.771515		2.362828		-0.923200
0.773939		2.362828		-0.928788
0.776364		2.362828		-0.934368
0.778788		2.362828		-0.939942
0.781212		2.362828		-0.945510
0.783636		2.362828		-0.951070
0.786061		2.362828		-0.956622
0.788485		2.362828		-0.962167
0.790909		2.362828		-0.967705
0.793333		2.362828		-0.973235
0.795758		2.362828		-0.978756
0.798182		2.362828		-0.984269
0.800606		2.362828		-0.989774
0.803030		2.362828		-0.995270
0.805455		2.362828		-1.000757
0.807879		2.362828		-1.006236
0.810303		2.362828		-1.011705
0.812727		2.362828		-1.017165
0.815152		2.362828		-1.022615
0.817576		2.362828		-1.028055
0.820000		2.362828		-1.033486
0.580000		2.390303		-0.496791
0.582424		2.390303		-0.502126
0.584848		2.390303		-0.507479
0.587273		2.390303		-0.512848
0.589697		2.390303		-0.518233
0.592121		2.390303		-0.523635
0.594545		2.390303		-0.529051
0.596970		2.390303		-0.534483
0.599394		2.390303		-0.539930
0.601818		2.390303		-0.545391
0.604242		2.390303		-0.550866
0.606667		2.390303		-0.556355
0.609091		2.390303		-0.561856
0.611515		2.390303		-0.567371
0.613939		2.390303		-0.572899
0.616364		2.390303		-0.578438
0.618788		2.390303		-0.583990
0.621212		2.390303		-0.589553
0.623636		2.390303		-0.595127
0.626061		2.390303		-0.600712
0.628485		2.390303		-0.606308
0.630909		2.390303		-0.611913
0.633333		2.390303		-0.617528
0.635758		2.390303		-0.623153
0.638182		2.390303		-0.628787
0.640606		2.390303		-0.634430
0.643030		2.390303		-0.640081
0.645455		2.390303		-0.645740
0.647879		2.390303		-0.651407
0.650303		2.390303		-0.657081
0.652727		2.390303		-0.662762
0.655152		2.390303		-0.668451
0.657576		2.390303		-0.674145
0.660000		2.390303		-0.679846
0.662424		2.390303		-0.685553
0.664848		2.390303		-0.691265
0.667273		2.390303		-0.696983
0.669697		2.390303		-0.702705
0.672121		2.390303		-0.708432
0.674545		2.390303		-0.714163
0.676970		2.390303		-0.719898
0.679394		2.390303		-0.725637
0.681818		2.390303		-0.731379
0.684242		2.390303		-0.737125
0.686667		2.390303		-0.742873
0.689091		2.390303		-0.748623
0.691515		2.390303		-0.754376
0.693939		2.390303		-0.760130
0.696364		2.390303		-0.765887
0.698788		2.390303		-0.771644
0.701212		2.390303		-0.777403
0.703636		2.390303		-0.783162
0.706061		2.390303		-0.788922
0.708485		2.390303		-0.794682
0.710909		2.390303		-0.800442
0.713333		2.390303		-0.806201
0.715758		2.390303		-0.811960
0.718182		2.390303		-0.817718
0.720606		2.390303		-0.823475
0.723030		2.390303		-0.829230
0.725455		2.390303		-0.834984
0.727879		2.390303		-0.840735
0.730303		2.390303		-0.846485
0.732727		2.390303		-0.852232
0.735152		2.390303		-0.857976
0.737576		2.390303		-0.863717
0.740000		2.390303		-0.869455
0.742424		2.390303		-0.875190
0.744848		2.390303		-0.880921
0.747273		2.390303		-0.886648
0.749697		2.390303		-0.892370
0.752121		2.390303		-0.898089
0.754545		2.390303		-0.903802
0.756970		2.390303		-0.909511
0.759394		2.390303		-0.915214
0.761818		2.390303		-0.920912
0.764242		2.390303		-0.926605
0.766667		2.390303		-0.932291
0.769091		2.390303		-0.937972
0.771515		2.390303		-0.943646
0.773939		2.390303		-0.949314
0.776364		2.390303		-0.954975
0.778788		2.390303		-0.960629
0.781212		2.390303		-0.966276
0.783636		2.390303		-0.971916
0.786061		2.390303		-0.977549
0.788485		2.390303		-0.983173
0.790909		2.390303		-0.988790
0.793333		2.390303		-0.994398
0.795758		2.390303		-0.999999
0.798182		2.390303		-1.005590
0.800606		2.390303		-1.011174
0.803030		2.390303		-1.016748
0.805455		2.390303		-1.022313
0.807879		2.390303		-1.027869
0.810303		2.390303		-1.033416
0.812727		2.390303		-1.038953
0.815152		2.390303		-1.044480
0.817576		2.390303		-1.049998
0.820000		2.390303		-1.055505
0.580000		2.417778		-0.510610
0.582424		2.417778		-0.516047
0.584848		2.417778		-0.521501
0.587273		2.417778		-0.526971
0.589697		2.417778		-0.532457
0.592121		2.417778		-0.537958
0.594545		2.417778		-0.543475
0.596970		2.417778		-0.549006
0.599394		2.417778		-0.554551
0.601818		2.417778		-0.560110
0.604242		2.417778		-0.565683
0.606667		2.417778		-0.571270
0.609091		2.417778		-0.576869
0.611515		2.417778		-0.582480
0.613939		2.417778		-0.588104
0.616364		2.417778		-0.593740
0.618788		2.417778		-0.599387
0.621212		2.417778		-0.605046
0.623636		2.417778		-0.610715
0.626061		2.417778		-0.616395
0.628485		2.417778		-0.622084
0.630909		2.417778		-0.627784
0.633333		2.417778		-0.633493
0.635758		2.417778		-0.639211
0.638182		2.417778		-0.644938
0.640606		2.417778		-0.650673
0.643030		2.417778		-0.656417
0.645455		2.417778		-0.662168
0.647879		2.417778		-0.667927
0.650303		2.417778		-0.673692
0.652727		2.417778		-0.679465
0.655152		2.417778		-0.685244
0.657576		2.417778		-0.691030
0.660000		2.417778		-0.696821
0.662424		2.417778		-0.702618
0.664848		2.417778		-0.708420
0.667273		2.417778		-0.714227
0.669697		2.417778		-0.720039
0.672121		2.417778		-0.725855
0.674545		2.417778		-0.731675
0.676970		2.417778		-0.737499
0.679394		2.417778		-0.743326
0.681818		2.417778		-0.749156
0.684242		2.417778		-0.754990
0.686667		2.417778		-0.760825
0.689091		2.417778		-0.766663
0.691515		2.417778		-0.772503
0.693939		2.417778		-0.778345
0.696364		2.417778		-0.784188
0.698788		2.417778		-0.790032
0.701212		2.417778		-0.795877
0.703636		2.417778		-0.801723
0.706061		2.417778		-0.807569
0.708485		2.417778		-0.813414
0.710909		2.417778		-0.819260
0.713333		2.417778		-0.825105
0.715758		2.417778		-0.830949
0.718182		2.417778		-0.836792
0.720606		2.417778		-0.842634
0.723030		2.417778		-0.848474
0.725455		2.417778		-0.854312
0.727879		2.417778		-0.860148
0.730303		2.417778		-0.865981
0.732727		2.417778		-0.871812
0.735152		2.417778		-0.877640
0.737576		2.417778		-0.883465
0.740000		2.417778		-0.889286
0.742424		2.417778		-0.895104
0.744848		2.417778		-0.900918
0.747273		2.417778		-0.906727
0.749697		2.417778		-0.912532
0.752121		2.417778		-0.918333
0.754545		2.417778		-0.924129
0.756970		2.417778		-0.929919
0.759394		2.417778		-0.935705
0.761818		2.417778		-0.941484
0.764242		2.417778		-0.947258
0.766667		2.417778		-0.953026
0.769091		2.417778		-0.958788
0.771515		2.417778		-0.964543
0.773939		2.417778		-0.970292
0.776364		2.417778		-0.976033
0.778788		2.417778		-0.981768
0.781212		2.417778		-0.987495
0.783636		2.417778		-0.993215
0.786061		2.417778		-0.998927
0.788485		2.417778		-1.004631
0.790909		2.417778		-1.010327
0.793333		2.417778		-1.016015
0.795758		2.417778		-1.021694
0.798182		2.417778		-1.027365
0.800606		2.417778		-1.033026
0.803030		2.417778		-1.038679
0.805455		2.417778		-1.044322
0.807879		2.417778		-1.049956
0.810303		2.417778		-1.055580
0.812727		2.417778		-1.061195
0.815152		2.417778		-1.066800
0.817576		2.417778		-1.072394
0.820000		2.417778		-1.077978
0.580000		2.445253		-0.524889
0.582424		2.445253		-0.530428
0.584848		2.445253		-0.535983
0.587273		2.445253		-0.541554
0.589697		2.445253		-0.547140
0.592121		2.445253		-0.552742
0.594545		2.445253		-0.558357
0.596970		2.445253		-0.563988
0.599394		2.445253		-0.569632
0.601818		2.445253		-0.575289
0.604242		2.445253		-0.580960
0.606667		2.445253		-0.586644
0.609091		2.445253		-0.592340
0.611515		2.445253		-0.598048
0.613939		2.445253		-0.603768
0.616364		2.445253		-0.609500
0.618788		2.445253		-0.615243
0.621212		2.445253		-0.620996
0.623636		2.445253		-0.626760
0.626061		2.445253		-0.632535
0.628485		2.445253		-0.638318
0.630909		2.445253		-0.644112
0.633333		2.445253		-0.649914
0.635758		2.445253		-0.655725
0.638182		2.445253		-0.661545
0.640606		2.445253		-0.667373
0.643030		2.445253		-0.673209
0.645455		2.445253		-0.679052
0.647879		2.445253		-0.684902
0.650303		2.445253		-0.690760
0.652727		2.445253		-0.696623
0.655152		2.445253		-0.702493
0.657576		2.445253		-0.708369
0.660000		2.445253		-0.714251
0.662424		2.445253		-0.720138
0.664848		2.445253		-0.726030
0.667273		2.445253		-0.731926
0.669697		2.445253		-0.737827
0.672121		2.445253		-0.743732
0.674545		2.445253		-0.749641
0.676970		2.445253		-0.755553
0.679394		2.445253		-0.761469
0.681818		2.445253		-0.767387
0.684242		2.445253		-0.773308
0.686667		2.445253		-0.779232
0.689091		2.445253		-0.785157
0.691515		2.445253		-0.791084
0.693939		2.445253		-0.797013
0.696364		2.445253		-0.802943
0.698788		2.445253		-0.808874
0.701212		2.445253		-0.814805
0.703636		2.445253		-0.820737
0.706061		2.445253		-0.826668
0.708485		2.445253		-0.832600
0.710909		2.445253		-0.838531
0.713333		2.445253		-0.844461
0.715758		2.445253		-0.850390
0.718182		2.445253		-0.856318
0.720606		2.445253		-0.862245
0.723030		2.445253		-0.868170
0.725455		2.445253		-0.874092
0.727879		2.445253		-0.880012
0.730303		2.445253		-0.885930
0.732727		2.445253		-0.891845
0.735152		2.445253		-0.897756
0.737576		2.445253		-0.903665
0.740000		2.445253		-0.909569
0.742424		2.445253		-0.915470
0.744848		2.445253		-0.921367
0.747273		2.445253		-0.927259
0.749697		2.445253		-0.933147
0.752121		2.445253		-0.939030
0.754545		2.445253		-0.944908
0.756970		2.445253		-0.950781
0.759394		2.445253		-0.956648
0.761818		2.445253		-0.962510
0.764242		2.445253		-0.968365
0.766667		2.445253		-0.974214
0.769091		2.445253		-0.980057
0.771515		2.445253		-0.985894
0.773939		2.445253		-0.991723
0.776364		2.445253		-0.997545
0.778788		2.445253		-1.003360
0.781212		2.445253		-1.009168
0.783636		2.445253		-1.014968
0.786061		2.445253		-1.020760
0.788485		2.445253		-1.026543
0.790909		2.445253		-1.032319
0.793333		2.445253		-1.038086
0.795758		2.445253		-1.043844
0.798182		2.445253		-1.049594
0.800606		2.445253		-1.055334
0.803030		2.445253		-1.061065
0.805455		2.445253		-1.066787
0.807879		2.445253		-1.072499
0.810303		2.445253		-1.078201
0.812727		2.445253		-1.083894
0.815152		2.445253		-1.089576
0.817576		2.445253		-1.095248
0.820000		2.445253		-1.100909
0.580000		2.472727		-0.539636
0.582424		2.472727		-0.545276
0.584848		2.472727		-0.550932
0.587273		2.472727		-0.556604
0.589697		2.472727		-0.562290
0.592121		2.472727		-0.567991
0.594545		2.472727		-0.573706
0.596970		2.472727		-0.579435
0.599394		2.472727		-0.585177
0.601818		2.472727		-0.590933
0.604242		2.472727		-0.596701
0.606667		2.472727		-0.602482
0.609091		2.472727		-0.608275
0.611515		2.472727		-0.614080
0.613939		2.472727		-0.619896
0.616364		2.472727		-0.625723
0.618788		2.472727		-0.631561
0.621212		2.472727		-0.637410
0.623636		2.472727		-0.643268
0.626061		2.472727		-0.649137
0.628485		2.472727		-0.655014
0.630909		2.472727		-0.660901
0.633333		2.472727		-0.666797
0.635758		2.472727		-0.672701
0.638182		2.472727		-0.678613
0.640606		2.472727		-0.684534
0.643030		2.472727		-0.690461
0.645455		2.472727		-0.696396
0.647879		2.472727		-0.702338
0.650303		2.472727		-0.708286
0.652727		2.472727		-0.714241
0.655152		2.472727		-0.720201
0.657576		2.472727		-0.726168
0.660000		2.472727		-0.732139
0.662424		2.472727		-0.738116
0.664848		2.472727		-0.744097
0.667273		2.472727		-0.750083
0.669697		2.472727		-0.756073
0.672121		2.472727		-0.762067
0.674545		2.472727		-0.768064
0.676970		2.472727		-0.774065
0.679394		2.472727		-0.780068
0.681818		2.472727		-0.786075
0.684242		2.472727		-0.792084
0.686667		2.472727		-0.798094
0.689091		2.472727		-0.804107
0.691515		2.472727		-0.810121
0.693939		2.472727		-0.816137
0.696364		2.472727		-0.822153
0.698788		2.472727		-0.828170
0.701212		2.472727		-0.834188
0.703636		2.472727		-0.840206
0.706061		2.472727		-0.846223
0.708485		2.472727		-0.852241
