100
100
T [fm^-1]		muB [fm^-1]		betabulk_dfce [fm^-4]
0.727879		2.307879		-6.556271
0.730303		2.307879		-6.768846
0.732727		2.307879		-6.987237
0.735152		2.307879		-7.211571
0.737576		2.307879		-7.441978
0.740000		2.307879		-7.678586
0.742424		2.307879		-7.921528
0.744848		2.307879		-8.170939
0.747273		2.307879		-8.426955
0.749697		2.307879		-8.689715
0.752121		2.307879		-8.959357
0.754545		2.307879		-9.236025
0.756970		2.307879		-9.519863
0.759394		2.307879		-9.811017
0.761818		2.307879		-10.109635
0.764242		2.307879		-10.415867
0.766667		2.307879		-10.729866
0.769091		2.307879		-11.051787
0.771515		2.307879		-11.381785
0.773939		2.307879		-11.720019
0.776364		2.307879		-12.066651
0.778788		2.307879		-12.421841
0.781212		2.307879		-12.785756
0.783636		2.307879		-13.158563
0.786061		2.307879		-13.540429
0.788485		2.307879		-13.931527
0.790909		2.307879		-14.332029
0.793333		2.307879		-14.742112
0.795758		2.307879		-15.161952
0.798182		2.307879		-15.591730
0.800606		2.307879		-16.031626
0.803030		2.307879		-16.481826
0.805455		2.307879		-16.942515
0.807879		2.307879		-17.413883
0.810303		2.307879		-17.896118
0.812727		2.307879		-18.389415
0.815152		2.307879		-18.893968
0.817576		2.307879		-19.409975
0.820000		2.307879		-19.937634
0.580000		2.335354		-0.712968
0.582424		2.335354		-0.744558
0.584848		2.335354		-0.777366
0.587273		2.335354		-0.811431
0.589697		2.335354		-0.846793
0.592121		2.335354		-0.883494
0.594545		2.335354		-0.921577
0.596970		2.335354		-0.961084
0.599394		2.335354		-1.002060
0.601818		2.335354		-1.044552
0.604242		2.335354		-1.088605
0.606667		2.335354		-1.134268
0.609091		2.335354		-1.181590
0.611515		2.335354		-1.230620
0.613939		2.335354		-1.281411
0.616364		2.335354		-1.334014
0.618788		2.335354		-1.388484
0.621212		2.335354		-1.444876
0.623636		2.335354		-1.503244
0.626061		2.335354		-1.563648
0.628485		2.335354		-1.626146
0.630909		2.335354		-1.690798
0.633333		2.335354		-1.757665
0.635758		2.335354		-1.826810
0.638182		2.335354		-1.898297
0.640606		2.335354		-1.972192
0.643030		2.335354		-2.048561
0.645455		2.335354		-2.127472
0.647879		2.335354		-2.208995
0.650303		2.335354		-2.293201
0.652727		2.335354		-2.380163
0.655152		2.335354		-2.469954
0.657576		2.335354		-2.562651
0.660000		2.335354		-2.658329
0.662424		2.335354		-2.757067
0.664848		2.335354		-2.858946
0.667273		2.335354		-2.964047
0.669697		2.335354		-3.072453
0.672121		2.335354		-3.184248
0.674545		2.335354		-3.299520
0.676970		2.335354		-3.418355
0.679394		2.335354		-3.540844
0.681818		2.335354		-3.667078
0.684242		2.335354		-3.797149
0.686667		2.335354		-3.931152
0.689091		2.335354		-4.069184
0.691515		2.335354		-4.211342
0.693939		2.335354		-4.357726
0.696364		2.335354		-4.508437
0.698788		2.335354		-4.663579
0.701212		2.335354		-4.823256
0.703636		2.335354		-4.987575
0.706061		2.335354		-5.156646
0.708485		2.335354		-5.330577
0.710909		2.335354		-5.509481
0.713333		2.335354		-5.693473
0.715758		2.335354		-5.882668
0.718182		2.335354		-6.077183
0.720606		2.335354		-6.277139
0.723030		2.335354		-6.482657
0.725455		2.335354		-6.693861
0.727879		2.335354		-6.910874
0.730303		2.335354		-7.133826
0.732727		2.335354		-7.362845
0.735152		2.335354		-7.598062
0.737576		2.335354		-7.839610
0.740000		2.335354		-8.087625
0.742424		2.335354		-8.342244
0.744848		2.335354		-8.603605
0.747273		2.335354		-8.871850
0.749697		2.335354		-9.147122
0.752121		2.335354		-9.429566
0.754545		2.335354		-9.719329
0.756970		2.335354		-10.016561
0.759394		2.335354		-10.321413
0.761818		2.335354		-10.634038
0.764242		2.335354		-10.954592
0.766667		2.335354		-11.283233
0.769091		2.335354		-11.620119
0.771515		2.335354		-11.965414
0.773939		2.335354		-12.319281
0.776364		2.335354		-12.681886
0.778788		2.335354		-13.053397
0.781212		2.335354		-13.433984
0.783636		2.335354		-13.823821
0.786061		2.335354		-14.223082
0.788485		2.335354		-14.631943
0.790909		2.335354		-15.050584
0.793333		2.335354		-15.479186
0.795758		2.335354		-15.917932
0.798182		2.335354		-16.367008
0.800606		2.335354		-16.826602
0.803030		2.335354		-17.296904
0.805455		2.335354		-17.778106
0.807879		2.335354		-18.270403
0.810303		2.335354		-18.773991
0.812727		2.335354		-19.289069
0.815152		2.335354		-19.815838
0.817576		2.335354		-20.354503
0.820000		2.335354		-20.905268
0.580000		2.362828		-0.760888
0.582424		2.362828		-0.794410
0.584848		2.362828		-0.829215
0.587273		2.362828		-0.865346
0.589697		2.362828		-0.902844
0.592121		2.362828		-0.941753
0.594545		2.362828		-0.982117
0.596970		2.362828		-1.023982
0.599394		2.362828		-1.067394
0.601818		2.362828		-1.112400
0.604242		2.362828		-1.159051
0.606667		2.362828		-1.207395
0.609091		2.362828		-1.257484
0.611515		2.362828		-1.309371
0.613939		2.362828		-1.363109
0.616364		2.362828		-1.418753
0.618788		2.362828		-1.476359
0.621212		2.362828		-1.535984
0.623636		2.362828		-1.597688
0.626061		2.362828		-1.661529
0.628485		2.362828		-1.727570
0.630909		2.362828		-1.795874
0.633333		2.362828		-1.866503
0.635758		2.362828		-1.939523
0.638182		2.362828		-2.015002
0.640606		2.362828		-2.093007
0.643030		2.362828		-2.173608
0.645455		2.362828		-2.256877
0.647879		2.362828		-2.342885
0.650303		2.362828		-2.431706
0.652727		2.362828		-2.523417
0.655152		2.362828		-2.618093
0.657576		2.362828		-2.715815
0.660000		2.362828		-2.816661
0.662424		2.362828		-2.920714
0.664848		2.362828		-3.028056
0.667273		2.362828		-3.138773
0.669697		2.362828		-3.252951
0.672121		2.362828		-3.370679
0.674545		2.362828		-3.492045
0.676970		2.362828		-3.617142
0.679394		2.362828		-3.746062
0.681818		2.362828		-3.878900
0.684242		2.362828		-4.015754
0.686667		2.362828		-4.156720
0.689091		2.362828		-4.301900
0.691515		2.362828		-4.451395
0.693939		2.362828		-4.605308
0.696364		2.362828		-4.763744
0.698788		2.362828		-4.926812
0.701212		2.362828		-5.094620
0.703636		2.362828		-5.267278
0.706061		2.362828		-5.444900
0.708485		2.362828		-5.627600
0.710909		2.362828		-5.815494
0.713333		2.362828		-6.008700
0.715758		2.362828		-6.207340
0.718182		2.362828		-6.411534
0.720606		2.362828		-6.621408
0.723030		2.362828		-6.837086
0.725455		2.362828		-7.058697
0.727879		2.362828		-7.286372
0.730303		2.362828		-7.520241
0.732727		2.362828		-7.760439
0.735152		2.362828		-8.007102
0.737576		2.362828		-8.260367
0.740000		2.362828		-8.520375
0.742424		2.362828		-8.787267
0.744848		2.362828		-9.061189
0.747273		2.362828		-9.342285
0.749697		2.362828		-9.630705
0.752121		2.362828		-9.926598
0.754545		2.362828		-10.230116
0.756970		2.362828		-10.541416
0.759394		2.362828		-10.860652
0.761818		2.362828		-11.187984
0.764242		2.362828		-11.523573
0.766667		2.362828		-11.867582
0.769091		2.362828		-12.220175
0.771515		2.362828		-12.581521
0.773939		2.362828		-12.951789
0.776364		2.362828		-13.331151
0.778788		2.362828		-13.719780
0.781212		2.362828		-14.117853
0.783636		2.362828		-14.525548
0.786061		2.362828		-14.943045
0.788485		2.362828		-15.370528
0.790909		2.362828		-15.808181
0.793333		2.362828		-16.256192
0.795758		2.362828		-16.714750
0.798182		2.362828		-17.184046
0.800606		2.362828		-17.664276
0.803030		2.362828		-18.155634
0.805455		2.362828		-18.658320
0.807879		2.362828		-19.172533
0.810303		2.362828		-19.698479
0.812727		2.362828		-20.236360
0.815152		2.362828		-20.786386
0.817576		2.362828		-21.348767
0.820000		2.362828		-21.923713
0.580000		2.390303		-0.812372
0.582424		2.390303		-0.847954
0.584848		2.390303		-0.884889
0.587273		2.390303		-0.923221
0.589697		2.390303		-0.962995
0.592121		2.390303		-1.004255
0.594545		2.390303		-1.047048
0.596970		2.390303		-1.091422
0.599394		2.390303		-1.137425
0.601818		2.390303		-1.185107
0.604242		2.390303		-1.234519
0.606667		2.390303		-1.285715
0.609091		2.390303		-1.338746
0.611515		2.390303		-1.393668
0.613939		2.390303		-1.450537
0.616364		2.390303		-1.509410
0.618788		2.390303		-1.570346
0.621212		2.390303		-1.633405
0.623636		2.390303		-1.698648
0.626061		2.390303		-1.766137
0.628485		2.390303		-1.835936
0.630909		2.390303		-1.908112
0.633333		2.390303		-1.982730
0.635758		2.390303		-2.059859
0.638182		2.390303		-2.139568
0.640606		2.390303		-2.221929
0.643030		2.390303		-2.307014
0.645455		2.390303		-2.394897
0.647879		2.390303		-2.485653
0.650303		2.390303		-2.579361
0.652727		2.390303		-2.676097
0.655152		2.390303		-2.775944
0.657576		2.390303		-2.878981
0.660000		2.390303		-2.985294
0.662424		2.390303		-3.094966
0.664848		2.390303		-3.208085
0.667273		2.390303		-3.324739
0.669697		2.390303		-3.445017
0.672121		2.390303		-3.569012
0.674545		2.390303		-3.696817
0.676970		2.390303		-3.828527
0.679394		2.390303		-3.964238
0.681818		2.390303		-4.104050
0.684242		2.390303		-4.248062
0.686667		2.390303		-4.396377
0.689091		2.390303		-4.549099
0.691515		2.390303		-4.706334
0.693939		2.390303		-4.868188
0.696364		2.390303		-5.034772
0.698788		2.390303		-5.206196
0.701212		2.390303		-5.382575
0.703636		2.390303		-5.564022
0.706061		2.390303		-5.750656
0.708485		2.390303		-5.942594
0.710909		2.390303		-6.139957
0.713333		2.390303		-6.342870
0.715758		2.390303		-6.551455
0.718182		2.390303		-6.765840
0.720606		2.390303		-6.986153
0.723030		2.390303		-7.212525
0.725455		2.390303		-7.445090
0.727879		2.390303		-7.683981
0.730303		2.390303		-7.929335
0.732727		2.390303		-8.181291
0.735152		2.390303		-8.439991
0.737576		2.390303		-8.705576
0.740000		2.390303		-8.978192
0.742424		2.390303		-9.257987
0.744848		2.390303		-9.545109
0.747273		2.390303		-9.839709
0.749697		2.390303		-10.141942
0.752121		2.390303		-10.451963
0.754545		2.390303		-10.769930
0.756970		2.390303		-11.096002
0.759394		2.390303		-11.430342
0.761818		2.390303		-11.773115
0.764242		2.390303		-12.124485
0.766667		2.390303		-12.484624
0.769091		2.390303		-12.853700
0.771515		2.390303		-13.231888
0.773939		2.390303		-13.619362
0.776364		2.390303		-14.016301
0.778788		2.390303		-14.422883
0.781212		2.390303		-14.839292
0.783636		2.390303		-15.265712
0.786061		2.390303		-15.702328
0.788485		2.390303		-16.149331
0.790909		2.390303		-16.606910
0.793333		2.390303		-17.075260
0.795758		2.390303		-17.554577
0.798182		2.390303		-18.045057
0.800606		2.390303		-18.546903
0.803030		2.390303		-19.060315
0.805455		2.390303		-19.585499
0.807879		2.390303		-20.122663
0.810303		2.390303		-20.672016
0.812727		2.390303		-21.233770
0.815152		2.390303		-21.808139
0.817576		2.390303		-22.395339
0.820000		2.390303		-22.995591
0.580000		2.417778		-0.867690
0.582424		2.417778		-0.905467
0.584848		2.417778		-0.944672
0.587273		2.417778		-0.985349
0.589697		2.417778		-1.027546
0.592121		2.417778		-1.071310
0.594545		2.417778		-1.116689
0.596970		2.417778		-1.163733
0.599394		2.417778		-1.212493
0.601818		2.417778		-1.263021
0.604242		2.417778		-1.315371
0.606667		2.417778		-1.369597
0.609091		2.417778		-1.425755
0.611515		2.417778		-1.483902
0.613939		2.417778		-1.544097
0.616364		2.417778		-1.606400
0.618788		2.417778		-1.670872
0.621212		2.417778		-1.737575
0.623636		2.417778		-1.806574
0.626061		2.417778		-1.877933
0.628485		2.417778		-1.951719
0.630909		2.417778		-2.028001
0.633333		2.417778		-2.106849
0.635758		2.417778		-2.188332
0.638182		2.417778		-2.272524
0.640606		2.417778		-2.359500
0.643030		2.417778		-2.449333
0.645455		2.417778		-2.542103
0.647879		2.417778		-2.637887
0.650303		2.417778		-2.736766
0.652727		2.417778		-2.838822
0.655152		2.417778		-2.944138
0.657576		2.417778		-3.052799
0.660000		2.417778		-3.164893
0.662424		2.417778		-3.280507
0.664848		2.417778		-3.399733
0.667273		2.417778		-3.522661
0.669697		2.417778		-3.649386
0.672121		2.417778		-3.780003
0.674545		2.417778		-3.914608
0.676970		2.417778		-4.053302
0.679394		2.417778		-4.196183
0.681818		2.417778		-4.343356
0.684242		2.417778		-4.494925
0.686667		2.417778		-4.650994
0.689091		2.417778		-4.811674
0.691515		2.417778		-4.977072
0.693939		2.417778		-5.147302
0.696364		2.417778		-5.322476
0.698788		2.417778		-5.502711
0.701212		2.417778		-5.688124
0.703636		2.417778		-5.878834
0.706061		2.417778		-6.074962
0.708485		2.417778		-6.276633
0.710909		2.417778		-6.483971
0.713333		2.417778		-6.697104
0.715758		2.417778		-6.916162
0.718182		2.417778		-7.141275
0.720606		2.417778		-7.372577
0.723030		2.417778		-7.610204
0.725455		2.417778		-7.854293
0.727879		2.417778		-8.104984
0.730303		2.417778		-8.362419
0.732727		2.417778		-8.626742
0.735152		2.417778		-8.898099
0.737576		2.417778		-9.176637
0.740000		2.417778		-9.462507
0.742424		2.417778		-9.755862
0.744848		2.417778		-10.056856
0.747273		2.417778		-10.365646
0.749697		2.417778		-10.682391
0.752121		2.417778		-11.007251
0.754545		2.417778		-11.340392
0.756970		2.417778		-11.681977
0.759394		2.417778		-12.032175
0.761818		2.417778		-12.391155
0.764242		2.417778		-12.759091
0.766667		2.417778		-13.136156
0.769091		2.417778		-13.522528
0.771515		2.417778		-13.918385
0.773939		2.417778		-14.323909
0.776364		2.417778		-14.739284
0.778788		2.417778		-15.164694
0.781212		2.417778		-15.600330
0.783636		2.417778		-16.046380
0.786061		2.417778		-16.503039
0.788485		2.417778		-16.970500
0.790909		2.417778		-17.448962
0.793333		2.417778		-17.938625
0.795758		2.417778		-18.439690
0.798182		2.417778		-18.952363
0.800606		2.417778		-19.476849
0.803030		2.417778		-20.013359
0.805455		2.417778		-20.562103
0.807879		2.417778		-21.123296
0.810303		2.417778		-21.697155
0.812727		2.417778		-22.283897
0.815152		2.417778		-22.883744
0.817576		2.417778		-23.496919
0.820000		2.417778		-24.123649
0.580000		2.445253		-0.927127
0.582424		2.445253		-0.967245
0.584848		2.445253		-1.008868
0.587273		2.445253		-1.052045
0.589697		2.445253		-1.096823
0.592121		2.445253		-1.143252
0.594545		2.445253		-1.191383
0.596970		2.445253		-1.241269
0.599394		2.445253		-1.292962
0.601818		2.445253		-1.346517
0.604242		2.445253		-1.401989
0.606667		2.445253		-1.459437
0.609091		2.445253		-1.518918
0.611515		2.445253		-1.580492
0.613939		2.445253		-1.644220
0.616364		2.445253		-1.710165
0.618788		2.445253		-1.778390
0.621212		2.445253		-1.848961
0.623636		2.445253		-1.921945
0.626061		2.445253		-1.997409
0.628485		2.445253		-2.075424
0.630909		2.445253		-2.156060
0.633333		2.445253		-2.239391
0.635758		2.445253		-2.325489
0.638182		2.445253		-2.414432
0.640606		2.445253		-2.506295
0.643030		2.445253		-2.601159
0.645455		2.445253		-2.699103
0.647879		2.445253		-2.800209
0.650303		2.445253		-2.904561
0.652727		2.445253		-3.012245
0.655152		2.445253		-3.123348
0.657576		2.445253		-3.237957
0.660000		2.445253		-3.356164
0.662424		2.445253		-3.478061
0.664848		2.445253		-3.603741
0.667273		2.445253		-3.733300
0.669697		2.445253		-3.866836
0.672121		2.445253		-4.004447
0.674545		2.445253		-4.146235
0.676970		2.445253		-4.292303
0.679394		2.445253		-4.442755
0.681818		2.445253		-4.597698
0.684242		2.445253		-4.757241
0.686667		2.445253		-4.921492
0.689091		2.445253		-5.090566
0.691515		2.445253		-5.264575
0.693939		2.445253		-5.443637
0.696364		2.445253		-5.627869
0.698788		2.445253		-5.817390
0.701212		2.445253		-6.012324
0.703636		2.445253		-6.212795
0.706061		2.445253		-6.418927
0.708485		2.445253		-6.630850
0.710909		2.445253		-6.848693
0.713333		2.445253		-7.072589
0.715758		2.445253		-7.302672
0.718182		2.445253		-7.539078
0.720606		2.445253		-7.781945
0.723030		2.445253		-8.031415
0.725455		2.445253		-8.287630
0.727879		2.445253		-8.550735
0.730303		2.445253		-8.820876
0.732727		2.445253		-9.098203
0.735152		2.445253		-9.382868
0.737576		2.445253		-9.675023
0.740000		2.445253		-9.974824
0.742424		2.445253		-10.282430
0.744848		2.445253		-10.598001
0.747273		2.445253		-10.921698
0.749697		2.445253		-11.253686
0.752121		2.445253		-11.594133
0.754545		2.445253		-11.943207
0.756970		2.445253		-12.301080
0.759394		2.445253		-12.667926
0.761818		2.445253		-13.043920
0.764242		2.445253		-13.429240
0.766667		2.445253		-13.824068
0.769091		2.445253		-14.228586
0.771515		2.445253		-14.642980
0.773939		2.445253		-15.067436
0.776364		2.445253		-15.502145
0.778788		2.445253		-15.947299
0.781212		2.445253		-16.403092
0.783636		2.445253		-16.869723
0.786061		2.445253		-17.347388
0.788485		2.445253		-17.836292
0.790909		2.445253		-18.336637
0.793333		2.445253		-18.848630
0.795758		2.445253		-19.372479
0.798182		2.445253		-19.908397
0.800606		2.445253		-20.456597
0.803030		2.445253		-21.017294
0.805455		2.445253		-21.590707
0.807879		2.445253		-22.177058
0.810303		2.445253		-22.776568
0.812727		2.445253		-23.389465
0.815152		2.445253		-24.015976
0.817576		2.445253		-24.656332
0.820000		2.445253		-25.310765
0.580000		2.472727		-0.990993
0.582424		2.472727		-1.033605
0.584848		2.472727		-1.077805
0.587273		2.472727		-1.123643
0.589697		2.472727		-1.171170
0.592121		2.472727		-1.220437
0.594545		2.472727		-1.271497
0.596970		2.472727		-1.324406
0.599394		2.472727		-1.379219
0.601818		2.472727		-1.435992
0.604242		2.472727		-1.494785
0.606667		2.472727		-1.555657
0.609091		2.472727		-1.618668
0.611515		2.472727		-1.683882
0.613939		2.472727		-1.751362
0.616364		2.472727		-1.821174
0.618788		2.472727		-1.893383
0.621212		2.472727		-1.968059
0.623636		2.472727		-2.045271
0.626061		2.472727		-2.125090
0.628485		2.472727		-2.207588
0.630909		2.472727		-2.292841
0.633333		2.472727		-2.380923
0.635758		2.472727		-2.471912
0.638182		2.472727		-2.565886
0.640606		2.472727		-2.662927
0.643030		2.472727		-2.763117
0.645455		2.472727		-2.866539
0.647879		2.472727		-2.973279
0.650303		2.472727		-3.083423
0.652727		2.472727		-3.197062
0.655152		2.472727		-3.314285
0.657576		2.472727		-3.435184
0.660000		2.472727		-3.559855
0.662424		2.472727		-3.688392
0.664848		2.472727		-3.820894
0.667273		2.472727		-3.957460
0.669697		2.472727		-4.098191
0.672121		2.472727		-4.243191
0.674545		2.472727		-4.392564
0.676970		2.472727		-4.546418
0.679394		2.472727		-4.704861
0.681818		2.472727		-4.868004
0.684242		2.472727		-5.035960
0.686667		2.472727		-5.208844
0.689091		2.472727		-5.386772
0.691515		2.472727		-5.569862
0.693939		2.472727		-5.758236
0.696364		2.472727		-5.952016
0.698788		2.472727		-6.151326
0.701212		2.472727		-6.356294
0.703636		2.472727		-6.567048
0.706061		2.472727		-6.783719
0.708485		2.472727		-7.006439
0.710909		2.472727		-7.235345
0.713333		2.472727		-7.470573
0.715758		2.472727		-7.712262
0.718182		2.472727		-7.960554
0.720606		2.472727		-8.215593
0.723030		2.472727		-8.477523
0.725455		2.472727		-8.746494
0.727879		2.472727		-9.022656
0.730303		2.472727		-9.306159
0.732727		2.472727		-9.597161
0.735152		2.472727		-9.895816
0.737576		2.472727		-10.202284
0.740000		2.472727		-10.516727
0.742424		2.472727		-10.839308
0.744848		2.472727		-11.170193
0.747273		2.472727		-11.509550
0.749697		2.472727		-11.857549
0.752121		2.472727		-12.214364
0.754545		2.472727		-12.580169
0.756970		2.472727		-12.955142
0.759394		2.472727		-13.339463
0.761818		2.472727		-13.733313
0.764242		2.472727		-14.136877
0.766667		2.472727		-14.550342
