101
81
T [GeV]		muB [GeV]		betaV_over_T3 [fm^-3 / GeV^3]
0.173000		0.740000		15.159605
0.174000		0.740000		15.457452
0.175000		0.740000		15.758864
0.176000		0.740000		16.063861
0.177000		0.740000		16.372460
0.178000		0.740000		16.684682
0.179000		0.740000		17.000547
0.180000		0.740000		17.320076
0.181000		0.740000		17.643289
0.182000		0.740000		17.970209
0.183000		0.740000		18.300856
0.184000		0.740000		18.635254
0.185000		0.740000		18.973426
0.186000		0.740000		19.315393
0.187000		0.740000		19.661181
0.188000		0.740000		20.010813
0.189000		0.740000		20.364314
0.190000		0.740000		20.721708
0.191000		0.740000		21.083022
0.192000		0.740000		21.448280
0.193000		0.740000		21.817508
0.194000		0.740000		22.190734
0.195000		0.740000		22.567984
0.196000		0.740000		22.949286
0.197000		0.740000		23.334667
0.198000		0.740000		23.724155
0.199000		0.740000		24.117779
0.200000		0.740000		24.515567
0.100000		0.750000		2.212120
0.101000		0.750000		2.295991
0.102000		0.750000		2.382220
0.103000		0.750000		2.470840
0.104000		0.750000		2.561887
0.105000		0.750000		2.655394
0.106000		0.750000		2.751394
0.107000		0.750000		2.849920
0.108000		0.750000		2.951001
0.109000		0.750000		3.054670
0.110000		0.750000		3.160956
0.111000		0.750000		3.269886
0.112000		0.750000		3.381490
0.113000		0.750000		3.495795
0.114000		0.750000		3.612825
0.115000		0.750000		3.732608
0.116000		0.750000		3.855166
0.117000		0.750000		3.980525
0.118000		0.750000		4.108705
0.119000		0.750000		4.239730
0.120000		0.750000		4.373619
0.121000		0.750000		4.510394
0.122000		0.750000		4.650072
0.123000		0.750000		4.792674
0.124000		0.750000		4.938216
0.125000		0.750000		5.086715
0.126000		0.750000		5.238188
0.127000		0.750000		5.392649
0.128000		0.750000		5.550115
0.129000		0.750000		5.710598
0.130000		0.750000		5.874113
0.131000		0.750000		6.040673
0.132000		0.750000		6.210289
0.133000		0.750000		6.382973
0.134000		0.750000		6.558738
0.135000		0.750000		6.737594
0.136000		0.750000		6.919552
0.137000		0.750000		7.104621
0.138000		0.750000		7.292812
0.139000		0.750000		7.484135
0.140000		0.750000		7.678597
0.141000		0.750000		7.876209
0.142000		0.750000		8.076980
0.143000		0.750000		8.280917
0.144000		0.750000		8.488030
0.145000		0.750000		8.698327
0.146000		0.750000		8.911817
0.147000		0.750000		9.128508
0.148000		0.750000		9.348408
0.149000		0.750000		9.571525
0.150000		0.750000		9.797870
0.151000		0.750000		10.027449
0.152000		0.750000		10.260271
0.153000		0.750000		10.496347
0.154000		0.750000		10.735684
0.155000		0.750000		10.978292
0.156000		0.750000		11.224181
0.157000		0.750000		11.473360
0.158000		0.750000		11.725839
0.159000		0.750000		11.981629
0.160000		0.750000		12.240741
0.161000		0.750000		12.503185
0.162000		0.750000		12.768973
0.163000		0.750000		13.038116
0.164000		0.750000		13.310627
0.165000		0.750000		13.586518
0.166000		0.750000		13.865801
0.167000		0.750000		14.148492
0.168000		0.750000		14.434602
0.169000		0.750000		14.724146
0.170000		0.750000		15.017139
0.171000		0.750000		15.313596
0.172000		0.750000		15.613532
0.173000		0.750000		15.916964
0.174000		0.750000		16.223908
0.175000		0.750000		16.534380
0.176000		0.750000		16.848399
0.177000		0.750000		17.165982
0.178000		0.750000		17.487147
0.179000		0.750000		17.811914
0.180000		0.750000		18.140302
0.181000		0.750000		18.472330
0.182000		0.750000		18.808019
0.183000		0.750000		19.147389
0.184000		0.750000		19.490462
0.185000		0.750000		19.837261
0.186000		0.750000		20.187805
0.187000		0.750000		20.542120
0.188000		0.750000		20.900227
0.189000		0.750000		21.262150
0.190000		0.750000		21.627913
0.191000		0.750000		21.997541
0.192000		0.750000		22.371059
0.193000		0.750000		22.748492
0.194000		0.750000		23.129865
0.195000		0.750000		23.515206
0.196000		0.750000		23.904539
0.197000		0.750000		24.297894
0.198000		0.750000		24.695296
0.199000		0.750000		25.096774
0.200000		0.750000		25.502356
0.100000		0.760000		2.376181
0.101000		0.760000		2.466194
0.102000		0.760000		2.558692
0.103000		0.760000		2.653710
0.104000		0.760000		2.751280
0.105000		0.760000		2.851437
0.106000		0.760000		2.954211
0.107000		0.760000		3.059633
0.108000		0.760000		3.167734
0.109000		0.760000		3.278542
0.110000		0.760000		3.392086
0.111000		0.760000		3.508392
0.112000		0.760000		3.627488
0.113000		0.760000		3.749397
0.114000		0.760000		3.874145
0.115000		0.760000		4.001755
0.116000		0.760000		4.132248
0.117000		0.760000		4.265647
0.118000		0.760000		4.401971
0.119000		0.760000		4.541240
0.120000		0.760000		4.683472
0.121000		0.760000		4.828685
0.122000		0.760000		4.976895
0.123000		0.760000		5.128119
0.124000		0.760000		5.282370
0.125000		0.760000		5.439664
0.126000		0.760000		5.600013
0.127000		0.760000		5.763429
0.128000		0.760000		5.929926
0.129000		0.760000		6.099514
0.130000		0.760000		6.272203
0.131000		0.760000		6.448003
0.132000		0.760000		6.626924
0.133000		0.760000		6.808974
0.134000		0.760000		6.994162
0.135000		0.760000		7.182495
0.136000		0.760000		7.373982
0.137000		0.760000		7.568628
0.138000		0.760000		7.766440
0.139000		0.760000		7.967426
0.140000		0.760000		8.171591
0.141000		0.760000		8.378940
0.142000		0.760000		8.589481
0.143000		0.760000		8.803218
0.144000		0.760000		9.020157
0.145000		0.760000		9.240303
0.146000		0.760000		9.463662
0.147000		0.760000		9.690240
0.148000		0.760000		9.920041
0.149000		0.760000		10.153072
0.150000		0.760000		10.389338
0.151000		0.760000		10.628844
0.152000		0.760000		10.871598
0.153000		0.760000		11.117606
0.154000		0.760000		11.366872
0.155000		0.760000		11.619406
0.156000		0.760000		11.875212
0.157000		0.760000		12.134300
0.158000		0.760000		12.396675
0.159000		0.760000		12.662347
0.160000		0.760000		12.931324
0.161000		0.760000		13.203614
0.162000		0.760000		13.479227
0.163000		0.760000		13.758172
0.164000		0.760000		14.040460
0.165000		0.760000		14.326100
0.166000		0.760000		14.615103
0.167000		0.760000		14.907482
0.168000		0.760000		15.203247
0.169000		0.760000		15.502412
0.170000		0.760000		15.804989
0.171000		0.760000		16.110992
0.172000		0.760000		16.420434
0.173000		0.760000		16.733330
0.174000		0.760000		17.049695
0.175000		0.760000		17.369545
0.176000		0.760000		17.692895
0.177000		0.760000		18.019761
0.178000		0.760000		18.350162
0.179000		0.760000		18.684115
0.180000		0.760000		19.021637
0.181000		0.760000		19.362748
0.182000		0.760000		19.707466
0.183000		0.760000		20.055812
0.184000		0.760000		20.407805
0.185000		0.760000		20.763467
0.186000		0.760000		21.122818
0.187000		0.760000		21.485881
0.188000		0.760000		21.852677
0.189000		0.760000		22.223229
0.190000		0.760000		22.597562
0.191000		0.760000		22.975697
0.192000		0.760000		23.357660
0.193000		0.760000		23.743476
0.194000		0.760000		24.133168
0.195000		0.760000		24.526764
0.196000		0.760000		24.924288
0.197000		0.760000		25.325768
0.198000		0.760000		25.731230
0.199000		0.760000		26.140701
0.200000		0.760000		26.554210
0.100000		0.770000		2.561960
0.101000		0.770000		2.658741
0.102000		0.770000		2.758141
0.103000		0.770000		2.860192
0.104000		0.770000		2.964928
0.105000		0.770000		3.072380
0.106000		0.770000		3.182578
0.107000		0.770000		3.295552
0.108000		0.770000		3.411330
0.109000		0.770000		3.529940
0.110000		0.770000		3.651407
0.111000		0.770000		3.775757
0.112000		0.770000		3.903014
0.113000		0.770000		4.033202
0.114000		0.770000		4.166341
0.115000		0.770000		4.302454
0.116000		0.770000		4.441559
0.117000		0.770000		4.583676
0.118000		0.770000		4.728821
0.119000		0.770000		4.877013
0.120000		0.770000		5.028265
0.121000		0.770000		5.182594
0.122000		0.770000		5.340012
0.123000		0.770000		5.500533
0.124000		0.770000		5.664167
0.125000		0.770000		5.830927
0.126000		0.770000		6.000821
0.127000		0.770000		6.173860
0.128000		0.770000		6.350052
0.129000		0.770000		6.529405
0.130000		0.770000		6.711925
0.131000		0.770000		6.897620
0.132000		0.770000		7.086495
0.133000		0.770000		7.278555
0.134000		0.770000		7.473806
0.135000		0.770000		7.672252
0.136000		0.770000		7.873897
0.137000		0.770000		8.078744
0.138000		0.770000		8.286796
0.139000		0.770000		8.498058
0.140000		0.770000		8.712531
0.141000		0.770000		8.930217
0.142000		0.770000		9.151121
0.143000		0.770000		9.375243
0.144000		0.770000		9.602587
0.145000		0.770000		9.833154
0.146000		0.770000		10.066946
0.147000		0.770000		10.303967
0.148000		0.770000		10.544218
0.149000		0.770000		10.787702
0.150000		0.770000		11.034422
0.151000		0.770000		11.284380
0.152000		0.770000		11.537580
0.153000		0.770000		11.794026
0.154000		0.770000		12.053721
0.155000		0.770000		12.316668
0.156000		0.770000		12.582873
0.157000		0.770000		12.852341
0.158000		0.770000		13.125075
0.159000		0.770000		13.401082
0.160000		0.770000		13.680369
0.161000		0.770000		13.962940
0.162000		0.770000		14.248804
0.163000		0.770000		14.537968
0.164000		0.770000		14.830439
0.165000		0.770000		15.126226
0.166000		0.770000		15.425339
0.167000		0.770000		15.727786
0.168000		0.770000		16.033577
0.169000		0.770000		16.342724
0.170000		0.770000		16.655237
0.171000		0.770000		16.971128
0.172000		0.770000		17.290410
0.173000		0.770000		17.613095
0.174000		0.770000		17.939197
0.175000		0.770000		18.268730
0.176000		0.770000		18.601709
0.177000		0.770000		18.938148
0.178000		0.770000		19.278065
0.179000		0.770000		19.621474
0.180000		0.770000		19.968394
0.181000		0.770000		20.318842
0.182000		0.770000		20.672836
0.183000		0.770000		21.030394
0.184000		0.770000		21.391536
0.185000		0.770000		21.756282
0.186000		0.770000		22.124653
0.187000		0.770000		22.496668
0.188000		0.770000		22.872351
0.189000		0.770000		23.251722
0.190000		0.770000		23.634805
0.191000		0.770000		24.021622
0.192000		0.770000		24.412197
0.193000		0.770000		24.806555
0.194000		0.770000		25.204719
0.195000		0.770000		25.606715
0.196000		0.770000		26.012568
0.197000		0.770000		26.422304
0.198000		0.770000		26.835951
0.199000		0.770000		27.253534
0.200000		0.770000		27.675081
0.100000		0.780000		2.772502
0.101000		0.780000		2.876729
0.102000		0.780000		2.983712
0.103000		0.780000		3.093485
0.104000		0.780000		3.206078
0.105000		0.780000		3.321521
0.106000		0.780000		3.439842
0.107000		0.780000		3.561070
0.108000		0.780000		3.685231
0.109000		0.780000		3.812351
0.110000		0.780000		3.942452
0.111000		0.780000		4.075559
0.112000		0.780000		4.211693
0.113000		0.780000		4.350875
0.114000		0.780000		4.493123
0.115000		0.780000		4.638456
0.116000		0.780000		4.786892
0.117000		0.780000		4.938445
0.118000		0.780000		5.093130
0.119000		0.780000		5.250961
0.120000		0.780000		5.411950
0.121000		0.780000		5.576109
0.122000		0.780000		5.743448
0.123000		0.780000		5.913976
0.124000		0.780000		6.087702
0.125000		0.780000		6.264633
0.126000		0.780000		6.444775
0.127000		0.780000		6.628135
0.128000		0.780000		6.814716
0.129000		0.780000		7.004524
0.130000		0.780000		7.197562
0.131000		0.780000		7.393832
0.132000		0.780000		7.593336
0.133000		0.780000		7.796078
0.134000		0.780000		8.002056
0.135000		0.780000		8.211273
0.136000		0.780000		8.423728
0.137000		0.780000		8.639422
0.138000		0.780000		8.858353
0.139000		0.780000		9.080522
0.140000		0.780000		9.305928
0.141000		0.780000		9.534568
0.142000		0.780000		9.766444
0.143000		0.780000		10.001552
0.144000		0.780000		10.239893
0.145000		0.780000		10.481465
0.146000		0.780000		10.726267
0.147000		0.780000		10.974297
0.148000		0.780000		11.225556
0.149000		0.780000		11.480042
0.150000		0.780000		11.737756
0.151000		0.780000		11.998696
0.152000		0.780000		12.262864
0.153000		0.780000		12.530259
0.154000		0.780000		12.800884
0.155000		0.780000		13.074738
0.156000		0.780000		13.351823
0.157000		0.780000		13.632143
0.158000		0.780000		13.915699
0.159000		0.780000		14.202494
0.160000		0.780000		14.492532
0.161000		0.780000		14.785818
0.162000		0.780000		15.082355
0.163000		0.780000		15.382149
0.164000		0.780000		15.685207
0.165000		0.780000		15.991533
0.166000		0.780000		16.301136
0.167000		0.780000		16.614023
0.168000		0.780000		16.930203
0.169000		0.780000		17.249683
0.170000		0.780000		17.572474
0.171000		0.780000		17.898586
0.172000		0.780000		18.228030
0.173000		0.780000		18.560817
0.174000		0.780000		18.896959
0.175000		0.780000		19.236469
0.176000		0.780000		19.579360
0.177000		0.780000		19.925647
0.178000		0.780000		20.275344
0.179000		0.780000		20.628466
0.180000		0.780000		20.985030
0.181000		0.780000		21.345052
0.182000		0.780000		21.708549
0.183000		0.780000		22.075539
0.184000		0.780000		22.446041
0.185000		0.780000		22.820074
0.186000		0.780000		23.197658
0.187000		0.780000		23.578812
0.188000		0.780000		23.963557
0.189000		0.780000		24.351916
0.190000		0.780000		24.743910
0.191000		0.780000		25.139561
0.192000		0.780000		25.538894
0.193000		0.780000		25.941930
0.194000		0.780000		26.348696
0.195000		0.780000		26.759215
0.196000		0.780000		27.173512
0.197000		0.780000		27.591613
0.198000		0.780000		28.013545
0.199000		0.780000		28.439334
0.200000		0.780000		28.869008
0.100000		0.790000		3.011197
0.101000		0.790000		3.123598
0.102000		0.790000		3.238898
0.103000		0.790000		3.357129
0.104000		0.790000		3.478319
0.105000		0.790000		3.602497
0.106000		0.790000		3.729689
0.107000		0.790000		3.859921
0.108000		0.790000		3.993217
0.109000		0.790000		4.129600
0.110000		0.790000		4.269092
0.111000		0.790000		4.411713
0.112000		0.790000		4.557481
0.113000		0.790000		4.706415
0.114000		0.790000		4.858531
0.115000		0.790000		5.013844
0.116000		0.790000		5.172367
0.117000		0.790000		5.334113
0.118000		0.790000		5.499094
0.119000		0.790000		5.667318
0.120000		0.790000		5.838796
0.121000		0.790000		6.013535
0.122000		0.790000		6.191541
0.123000		0.790000		6.372821
0.124000		0.790000		6.557378
0.125000		0.790000		6.745216
0.126000		0.790000		6.936337
0.127000		0.790000		7.130745
0.128000		0.790000		7.328438
0.129000		0.790000		7.529418
0.130000		0.790000		7.733685
0.131000		0.790000		7.941236
0.132000		0.790000		8.152069
0.133000		0.790000		8.366184
0.134000		0.790000		8.583576
0.135000		0.790000		8.804242
0.136000		0.790000		9.028179
0.137000		0.790000		9.255383
0.138000		0.790000		9.485849
0.139000		0.790000		9.719573
0.140000		0.790000		9.956550
0.141000		0.790000		10.196775
0.142000		0.790000		10.440244
0.143000		0.790000		10.686951
0.144000		0.790000		10.936892
0.145000		0.790000		11.190062
0.146000		0.790000		11.446457
0.147000		0.790000		11.706072
0.148000		0.790000		11.968902
0.149000		0.790000		12.234945
0.150000		0.790000		12.504196
0.151000		0.790000		12.776652
0.152000		0.790000		13.052310
0.153000		0.790000		13.331168
0.154000		0.790000		13.613224
0.155000		0.790000		13.898476
0.156000		0.790000		14.186923
0.157000		0.790000		14.478564
0.158000		0.790000		14.773400
0.159000		0.790000		15.071431
0.160000		0.790000		15.372658
0.161000		0.790000		15.677083
0.162000		0.790000		15.984709
0.163000		0.790000		16.295539
0.164000		0.790000		16.609575
0.165000		0.790000		16.926824
0.166000		0.790000		17.247289
0.167000		0.790000		17.570978
0.168000		0.790000		17.897895
0.169000		0.790000		18.228048
0.170000		0.790000		18.561446
0.171000		0.790000		18.898097
0.172000		0.790000		19.238011
0.173000		0.790000		19.581196
0.174000		0.790000		19.927665
0.175000		0.790000		20.277428
0.176000		0.790000		20.630499
0.177000		0.790000		20.986889
0.178000		0.790000		21.346613
0.179000		0.790000		21.709685
0.180000		0.790000		22.076120
0.181000		0.790000		22.445933
0.182000		0.790000		22.819142
0.183000		0.790000		23.195763
0.184000		0.790000		23.575814
0.185000		0.790000		23.959314
0.186000		0.790000		24.346281
0.187000		0.790000		24.736736
0.188000		0.790000		25.130698
0.189000		0.790000		25.528190
0.190000		0.790000		25.929232
0.191000		0.790000		26.333847
0.192000		0.790000		26.742057
0.193000		0.790000		27.153886
0.194000		0.790000		27.569357
0.195000		0.790000		27.988496
0.196000		0.790000		28.411328
0.197000		0.790000		28.837877
0.198000		0.790000		29.268170
0.199000		0.790000		29.702233
0.200000		0.790000		30.140094
0.100000		0.800000		3.281796
0.101000		0.800000		3.403149
0.102000		0.800000		3.527547
0.103000		0.800000		3.655020
0.104000		0.800000		3.785595
0.105000		0.800000		3.919298
0.106000		0.800000		4.056154
0.107000		0.800000		4.196184
0.108000		0.800000		4.339411
0.109000		0.800000		4.485855
0.110000		0.800000		4.635535
0.111000		0.800000		4.788468
0.112000		0.800000		4.944669
0.113000		0.800000		5.104153
0.114000		0.800000		5.266934
0.115000		0.800000		5.433021
0.116000		0.800000		5.602427
0.117000		0.800000		5.775159
0.118000		0.800000		5.951225
0.119000		0.800000		6.130631
0.120000		0.800000		6.313381
0.121000		0.800000		6.499481
0.122000		0.800000		6.688932
0.123000		0.800000		6.881735
0.124000		0.800000		7.077891
0.125000		0.800000		7.277400
0.126000		0.800000		7.480259
0.127000		0.800000		7.686466
0.128000		0.800000		7.896018
0.129000		0.800000		8.108910
0.130000		0.800000		8.325138
0.131000		0.800000		8.544696
0.132000		0.800000		8.767578
0.133000		0.800000		8.993777
0.134000		0.800000		9.223286
0.135000		0.800000		9.456097
0.136000		0.800000		9.692202
0.137000		0.800000		9.931594
0.138000		0.800000		10.174263
0.139000		0.800000		10.420201
0.140000		0.800000		10.669399
0.141000		0.800000		10.921848
0.142000		0.800000		11.177540
0.143000		0.800000		11.436466
0.144000		0.800000		11.698617
0.145000		0.800000		11.963984
0.146000		0.800000		12.232560
0.147000		0.800000		12.504337
0.148000		0.800000		12.779306
0.149000		0.800000		13.057460
0.150000		0.800000		13.338792
0.151000		0.800000		13.623297
0.152000		0.800000		13.910967
0.153000		0.800000		14.201797
0.154000		0.800000		14.495782
0.155000		0.800000		14.792918
0.156000		0.800000		15.093201
0.157000		0.800000		15.396627
0.158000		0.800000		15.703194
0.159000		0.800000		16.012901
0.160000		0.800000		16.325745
0.161000		0.800000		16.641726
0.162000		0.800000		16.960845
0.163000		0.800000		17.283102
0.164000		0.800000		17.608499
0.165000		0.800000		17.937038
